analysis_layer,feature_class,feature,region,gene,n_patients,mean_difference,median_difference,std_difference,bootstrap_ci_low,bootstrap_ci_high,cohens_dz,positive_patient_fraction,paired_t_p_value,wilcoxon_p_value,paired_t_fdr,wilcoxon_fdr,direction,priority
harreman_metabolite_z,metabolite,alpha-Tocopherol,,,8,-0.5775867144572014,1.2757837305513813,7.04524904115522,-5.749079826191076,2.6725098844249744,-0.08198244108663812,0.75,0.8232630797216774,0.25,0.931703550498481,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,ADP,,,8,0.020028823191579052,0.026328609215660555,0.25000569279632634,-0.14709726237782086,0.17703722725027535,0.08011346848767982,0.5,0.8272134326855672,1.0,0.931703550498481,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Estrone sulfate,,,8,0.014985961666113538,-0.03329118506901585,0.20688558219341033,-0.08924020557777193,0.16354681372045346,0.07243598856542681,0.375,0.8434960243302365,0.546875,0.9386217565892085,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Barium,,,8,0.10396177133519091,-0.31006428205610315,1.4638928688375334,-0.7633991298555565,1.0925704497916482,0.07101733572740619,0.375,0.8465140141201741,0.9453125,0.9386217565892085,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Nickel,,,8,0.10396177133519091,-0.31006428205610315,1.4638928688375334,-0.7662602277976232,1.092496497512518,0.07101733572740619,0.375,0.8465140141201741,0.9453125,0.9386217565892085,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Tryptophan,,,8,0.04483276356931207,-0.22654741115079202,0.764949373484714,-0.4120786386015999,0.5639818340256462,0.05860879833795688,0.375,0.8730235773960318,0.9453125,0.9630260080554164,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Glutathione,,,8,-0.15605711412570428,0.32101581187820427,2.931230657894296,-2.013366730638206,1.7425416032936365,-0.0532394520729429,0.5,0.8845513337317403,0.9453125,0.9666280884133575,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Ethanol,,,8,0.6997887283342674,-2.9515311846355807,13.233378554332328,-7.461167730690511,9.54521728421476,0.05288057962380071,0.5,0.8853229220982152,1.0,0.9666280884133575,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Folic acid,,,8,0.2915491127439591,0.5787579683897794,6.63079381619247,-3.961773633998901,4.542081266340588,0.04396896070452275,0.5,0.9045237785611261,0.9453125,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Glutamate,,,8,0.23880841399725172,1.9797027794223245,5.800105169064412,-3.8085563378290264,3.582226126990222,0.04117311790671768,0.625,0.910562475726069,0.84375,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Docosahexaenoic acid,,,8,0.24841491779726033,-0.4042743376377089,6.085377718469876,-3.728954452447999,4.158159141801639,0.040821610307490076,0.5,0.9113221493296493,1.0,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Cobalt,,,8,-0.03000613677824067,-0.12147191620085838,0.7770383579227683,-0.5014478608645051,0.508980671710872,-0.03861603030570474,0.5,0.916091056508679,0.84375,0.9677151450731084,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Chloride ion,,,8,-0.21447167655780225,1.907044504655878,5.836904498648631,-4.017593591090398,3.3563136379000467,-0.036744078407905605,0.625,0.9201415105315832,0.9453125,0.9677151450731084,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Glycyl-glycine,,,5,-1.3247086646206085,-3.608208410298138,28.650779820095746,-22.807072338964197,21.537103536143615,-0.046236391223510566,0.4,0.922631405474716,1.0,0.9677151450731084,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Serotonin,,,3,-0.23836905794041133,0.3143381401806167,3.987226452142049,-4.473113851099883,3.443668537098032,-0.0597831752977945,0.6666666666666666,0.9269763424650427,1.0,0.9677151450731084,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Dehydroascorbic acid,,,8,-0.18756812032315695,-1.8485990366690235,5.975835476780667,-3.993326274810168,3.7968137302783824,-0.031387765117021696,0.375,0.9317449015119557,0.9453125,0.9677151450731084,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Bilirubin,,,5,0.20569783476762477,-0.3363786863810341,5.150198889238567,-3.8395538731166483,4.427236706796913,0.03993978469403077,0.4,0.9331300115225335,1.0,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Fusidic Acid,,,5,0.20569783476762477,-0.3363786863810341,5.150198889238567,-3.9496989789951824,4.427236706796913,0.03993978469403077,0.4,0.9331300115225335,1.0,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Heme,,,8,0.3286750134544405,-4.690717241334905,11.180336329721243,-6.348668628560617,7.868425938176466,0.029397596258415537,0.375,0.9360609113557637,1.0,0.9677151450731084,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Kynurenine,,,8,0.020861681705622387,0.18486823032171085,0.7833052141883549,-0.47663053393453164,0.5329573332479759,0.026632890127303497,0.5,0.9420604283807232,0.9453125,0.9692352484301672,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,beta-Alanine,,,4,0.003372686817661171,0.01991477669295105,0.1041860323554695,-0.0832576964070636,0.09000307004238595,0.03237177519299317,0.5,0.9524509571024442,1.0,0.971755680716206,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Citrate,,,5,-0.5902491134997746,1.4212279666043952,26.505999675188484,-21.537554856339927,20.5127547772396,-0.022268509799020713,0.6,0.9626738519244656,1.0,0.971755680716206,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Fumarate,,,5,-0.5902491134997746,1.4212279666043952,26.505999675188484,-21.537554856339927,19.73846365193873,-0.022268509799020713,0.6,0.9626738519244656,1.0,0.971755680716206,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Malate,,,5,-0.5902491134997746,1.4212279666043952,26.505999675188484,-21.53755485633993,19.73846365193873,-0.022268509799020713,0.6,0.9626738519244656,1.0,0.971755680716206,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Eicosanoid,,,8,0.01680197268806627,-0.4288567173236417,2.9391262585275935,-1.8206595409790087,1.9574028389706057,0.005716655635094598,0.375,0.9875506556450258,0.9453125,0.9875506556450258,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Prostaglandins,,,8,0.01680197268806627,-0.4288567173236417,2.9391262585275935,-1.8000959666911234,1.8952113766227732,0.005716655635094598,0.375,0.9875506556450258,0.9453125,0.9875506556450258,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Digoxin,,,1,-0.0119552418159306,-0.0119552418159306,,,,,0.0,,1.0,,1.0,adjacent_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLC15A3,epithelial_absorptive_region,SLC15A3,8,0.11700251603751273,0.08495606460229645,0.12411161908092261,0.04171438085942638,0.2016112682578264,0.9427200845814876,0.875,0.03216645210991298,0.0234375,0.4211480437622236,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLC15A3,epithelial_bile_region,SLC15A3,8,0.12676462443740674,0.08132811964847125,0.14941504857680987,0.04097499838181774,0.23252480848556722,0.84840600491617,0.875,0.04749024992779793,0.0234375,0.4211480437622236,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLC1A4,epithelial_absorptive_region,SLC1A4,8,0.032829734025696375,0.0292425590901034,0.039422806394538566,0.007544601157603326,0.05796810298366632,0.8327599434992137,0.875,0.05068308614705215,0.0546875,0.4211480437622236,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLC1A5,epithelial_bile_region,SLC1A5,8,0.032627195366806,0.02950865633541165,0.04477249996366352,0.004224916218748349,0.06171805365383586,0.7287329363624009,0.75,0.07823009821598452,0.109375,0.4211480437622236,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLC1A4,epithelial_bile_region,SLC1A4,8,0.029478224620712087,0.01898372113565865,0.04057608304659442,0.0032663881269389453,0.055218285835585336,0.7264926135640442,0.875,0.07896525820541693,0.078125,0.4211480437622236,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC10A2,immune_inflammatory_region,SLC10A2,8,-0.11381578669754658,-0.040300184477474,0.16726135326446978,-0.23229445359276518,-0.01738444306866072,-0.6804667335052808,0.25,0.0956727048406814,0.109375,0.4231739492722324,0.525,adjacent_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC15A3,immune_inflammatory_region,SLC15A3,8,0.05822205236865719,0.044922682602717104,0.08597307565243861,0.005356772851722442,0.11569453498653008,0.6772126264742482,0.75,0.09697736337488659,0.109375,0.4231739492722324,0.525,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC10A2,stromal_fibrotic_region,SLC10A2,8,-0.06620668886037581,-0.0110243269593374,0.10498607381056538,-0.1396300927145133,-0.006919947490040001,-0.6306235337444636,0.25,0.11766146199291452,0.078125,0.4419417051104307,0.525,adjacent_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC1A4,immune_inflammatory_region,SLC1A4,8,0.027051232228804976,0.021964666968372747,0.043725970697585,-0.0005630395879386504,0.05572033502027622,0.6186536695982149,0.625,0.12362606420342319,0.1953125,0.4419417051104307,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLC1A5,epithelial_absorptive_region,SLC1A5,8,0.033359435870183037,0.0276225938460479,0.05482053742410861,-0.001549678892273055,0.06881461229968228,0.6085207741052251,0.75,0.12889966399054228,0.1484375,0.4419417051104307,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLC38A2,epithelial_absorptive_region,SLC38A2,8,0.11501733598450006,0.0879302399251054,0.19632718019050951,-0.012275818518682867,0.2405366069374925,0.585845199186842,0.625,0.14148351571654313,0.25,0.452747250292938,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC38A2,immune_inflammatory_region,SLC38A2,8,0.08152128148996979,0.0688689488193236,0.1510326408351113,-0.010952205189177118,0.18305526902138425,0.5397593595610236,0.75,0.170679132068445,0.25,0.4601345946271741,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC7A5,immune_inflammatory_region,SLC7A5,8,0.034788527296460384,0.020614228509184603,0.06929181506525807,-0.008057877842008912,0.0805075386464762,0.5020582483471826,0.75,0.1985656807508197,0.1953125,0.4601345946271741,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLC38A2,epithelial_bile_region,SLC38A2,8,0.09620950013367803,0.06974636486879104,0.19537250776381518,-0.02961146254708181,0.2241303266835975,0.49244134312891763,0.625,0.20630563026827178,0.25,0.4601345946271741,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLC7A5,epithelial_bile_region,SLC7A5,8,0.04013871878875964,0.01084282718993995,0.08420876495154646,-0.005720075067339311,0.09967712426328895,0.47665725547519155,0.75,0.21959039555684878,0.25,0.4601345946271741,0.5357142857142857,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::ABCB1,epithelial_absorptive_region,ABCB1,8,-0.2100810106224444,-0.0176628518709867,0.44700636498206425,-0.5138530811085622,0.06326892087336454,-0.46997319743058624,0.5,0.22543924823734013,0.546875,0.4601345946271741,0.6402439024390244,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC1A5,stromal_fibrotic_region,SLC1A5,8,0.027474320058070798,0.03614337072822325,0.07414636705670115,-0.020638980226465688,0.07294605758215615,0.370541688671822,0.625,0.32944800149069386,0.3828125,0.5300933061322336,0.5568181818181818,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLC7A5,epithelial_absorptive_region,SLC7A5,8,0.0336818733953032,0.0069153861063961,0.09127511959404461,-0.012749635741922,0.10044038688334764,0.3690148371769521,0.625,0.331308316332646,0.4609375,0.5300933061322336,0.6321428571428571,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::ABCB1,stromal_fibrotic_region,ABCB1,8,-0.023377952152663063,-0.022498987295616897,0.06743708675422859,-0.06634557106393403,0.020632226414831423,-0.34666313860595654,0.375,0.35949867475574554,0.3828125,0.5566431092992189,0.5568181818181818,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC7A5,stromal_fibrotic_region,SLC7A5,8,0.022405766893057562,0.01385236105353875,0.06648074413310072,-0.020621611768239165,0.06621669069905028,0.33702641547151013,0.625,0.37221004418684617,0.3828125,0.5583150662802693,0.5568181818181818,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC51B,immune_inflammatory_region,SLC51B,8,-0.04521045533183973,-0.027591287292656898,0.14041569001808288,-0.13326750582533292,0.04641430040950114,-0.3219758085867575,0.25,0.39274023224337246,0.3828125,0.5712585196267236,0.5568181818181818,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC51A,stromal_fibrotic_region,SLC51A,8,-0.019711582944578514,-0.0269548164005706,0.06809072000946158,-0.05935939322989355,0.02662220957277936,-0.2894900060072721,0.25,0.43988103435524384,0.25,0.6032654185443345,0.5357142857142857,adjacent_higher,False
region_transporter_expression,region_transporter_gene,epithelial_bile_region::SLCO2B1,epithelial_bile_region,SLCO2B1,8,0.03152619897656079,0.0025548787934576997,0.1163432558189857,-0.041590380609771285,0.10906185990512698,0.27097573258231034,0.5,0.46847125382204535,0.546875,0.6102004347269365,0.6402439024390244,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC51A,immune_inflammatory_region,SLC51A,8,-0.046993144848765614,-0.0553239436079853,0.17785274408352397,-0.1519412680355879,0.07380094543206471,-0.2642250199226417,0.25,0.479204273640068,0.3125,0.6102004347269365,0.5357142857142857,adjacent_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::ABCB1,immune_inflammatory_region,ABCB1,8,-0.03327771045545756,-0.0049262554193161,0.13028485326609476,-0.12052703084287852,0.04828799356590273,-0.2554227112455729,0.375,0.49344429072889207,0.640625,0.6102004347269365,0.6833333333333333,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC51B,stromal_fibrotic_region,SLC51B,8,-0.018421998068303663,-0.012480083614625,0.07265561946016327,-0.0645554413978606,0.02765342985960543,-0.25355228136764224,0.25,0.49650572221576317,0.3828125,0.6102004347269365,0.5568181818181818,adjacent_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC5A1,immune_inflammatory_region,SLC5A1,8,-0.14555155102205466,-0.27998842697294907,0.59096318307934,-0.501408395817794,0.2495355910339359,-0.24629546338847572,0.375,0.5085003622724471,0.546875,0.6102004347269365,0.6402439024390244,adjacent_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::ABCC3,epithelial_absorptive_region,ABCC3,8,-0.07271006470744677,-0.052723988879586105,0.3147192396165118,-0.27551564756987035,0.13361761832370747,-0.2310315212887672,0.5,0.5343301801484802,0.640625,0.6255572840762694,0.6833333333333333,adjacent_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::SLC1A5,immune_inflammatory_region,SLC1A5,8,0.014525565220297425,0.020700978490931297,0.06664572621266718,-0.030922935977336197,0.05488062561414756,0.21795193849259292,0.625,0.5570983703443204,0.640625,0.6366838518220804,0.6833333333333333,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,epithelial_absorptive_region::SLCO2B1,epithelial_absorptive_region,SLCO2B1,8,0.022913402737118053,0.00703903528944635,0.12624350337262227,-0.05737414651147241,0.10547641748309682,0.18150163869808414,0.625,0.6234977149748923,0.4609375,0.6954139124071147,0.6321428571428571,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC1A4,stromal_fibrotic_region,SLC1A4,8,0.011281580182918267,0.01716160031573775,0.06765660402534565,-0.0340211220078791,0.05315018509442239,0.16674765672087147,0.75,0.6515350732166938,0.546875,0.6954139124071147,0.6402439024390244,fibrotic_higher,False
region_transporter_expression,region_transporter_gene,immune_inflammatory_region::ABCC3,immune_inflammatory_region,ABCC3,8,-0.01381836472075304,0.00264352875486025,0.08361153290697157,-0.07087560908319143,0.035920251872168005,-0.16526864465130334,0.5,0.6543803722880592,0.84375,0.6954139124071147,0.8617021276595744,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::SLC5A1,stromal_fibrotic_region,SLC5A1,8,-0.05561519284962938,-0.0658773503797915,0.3497022968864091,-0.27123712059464333,0.17414737442848935,-0.1590358237415135,0.375,0.666438332723485,0.640625,0.6954139124071147,0.6833333333333333,adjacent_higher,False
region_transporter_expression,region_transporter_gene,stromal_fibrotic_region::ABCC3,stromal_fibrotic_region,ABCC3,8,-0.005463611998231827,0.007774557807890549,0.052406035169957156,-0.04270971259661209,0.023881524416783685,-0.10425539693115261,0.625,0.7766400832181456,0.7421875,0.7766400832181456,0.7744565217391305,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC7A10,,,8,-0.002715334822003,-0.0020378818345835,0.0032119171663913754,-0.004940191684462537,-0.0007744765250314125,-0.8453937886118368,0.125,0.04808854280041111,0.0390625,0.6113754706649078,0.560546875,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC6A16,,,8,0.0044876092925391995,0.0047944108917462,0.005476557329741836,0.0008133498598250502,0.007856811915656889,0.8194215859237147,0.875,0.053577675338413004,0.0546875,0.6113754706649078,0.560546875,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC6A15,,,8,-0.003401241574278075,-0.0037769191655426,0.0056266793094663795,-0.006990671465412091,0.00035694829173028646,-0.604484703536559,0.25,0.13105915837269633,0.1484375,0.7042923079221086,0.80078125,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC38A4,,,8,-0.0010053667164662502,-0.0014906551137914,0.001882057159966465,-0.0021810074228178124,0.0002862245723667694,-0.5341850066254971,0.25,0.17456450873816295,0.25,0.7042923079221086,0.80078125,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC5A5,,,8,0.005224477796216251,0.0011244472559789,0.011681396183411083,0.0005436445994664878,0.013682830794408275,0.44724771886733933,0.875,0.24635141325673118,0.015625,0.7042923079221086,0.560546875,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC13A5,,,8,-0.00036419732284754993,-0.00018780211619705,0.0009335678363585274,-0.0009786494418971513,0.00022783855071200677,-0.39011340008042394,0.25,0.30633230490681124,0.296875,0.7042923079221086,0.80078125,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC10A1,,,8,4.60663632867125e-05,0.0,0.0001302953514585497,0.0,0.00013819908986013752,0.35355339059327373,0.125,0.3506166628202074,1.0,0.7042923079221086,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLCO1B1,,,8,4.12520887081791e-06,0.0,1.166785266546498e-05,0.0,1.237562661245373e-05,0.3535533905932738,0.125,0.3506166628202074,1.0,0.7042923079221086,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC36A2,,,8,1.26226130359875e-05,0.0,3.5702141096161906e-05,0.0,3.78678391079625e-05,0.35355339059327373,0.125,0.3506166628202075,1.0,0.7042923079221086,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,ABCC4,,,8,-0.005592833851321125,-0.0051246007058098,0.015879257325700762,-0.015523728326052887,0.00502617866446105,-0.3522100395885051,0.375,0.3523348573567399,0.3828125,0.7042923079221086,0.8719618055555556,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLCO1B3,,,8,0.0004144579333872001,4.932768632880071e-05,0.0012262918449638433,-0.000319578861472175,0.0012298884003899878,0.3379765877831637,0.5,0.37094169623949635,0.3125,0.7042923079221086,0.80078125,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLCO4A1,,,8,0.002114520130279825,-0.0003115605020322,0.006361891738120994,-0.0018903135985202056,0.006482924806017349,0.3323728565843775,0.5,0.37846945345070165,0.640625,0.7042923079221086,0.9816028225806451,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC43A1,,,8,-0.00973004965484065,-0.01647410880908795,0.029396489539175858,-0.02823772891112654,0.009575370768156736,-0.3309935916624906,0.375,0.3803398634658147,0.3828125,0.7042923079221086,0.8719618055555556,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC16A10,,,8,0.00280270230815505,0.0018911109627524,0.009295234739088585,-0.0032435343744592,0.008836726088836245,0.30152033669134215,0.625,0.42197292162595557,0.4609375,0.7042923079221086,0.8999255952380952,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLCO1A2,,,8,0.0001810240543848875,0.0,0.0006016966258143617,-7.902361904985e-05,0.0006220957822045125,0.3008560238141304,0.125,0.42294799268997235,1.0,0.7042923079221086,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC38A6,,,8,0.0027914043336655994,0.0017797240367384,0.011676633520578628,-0.004909896713190951,0.010107330317181376,0.23905900007447295,0.75,0.5206452803140832,0.1953125,0.7724741459090984,0.80078125,fibrotic_higher,False
slide_transporter_expression,transporter_gene,ABCC1,,,8,0.008211775784769625,0.0014011283549263,0.03549526294326374,-0.012493511407886612,0.032972018064385364,0.2313484984713446,0.5,0.5337856092797562,0.640625,0.7724741459090984,0.9816028225806451,fibrotic_higher,False
slide_transporter_expression,transporter_gene,ABCB11,,,8,0.0001985708566351375,0.00014616495769535,0.000886217514921949,-0.00036380223542929995,0.0007658782083949,0.22406559709286047,0.625,0.5463841519844842,0.7421875,0.7724741459090984,0.9816028225806451,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC15A4,,,8,0.00804671291581601,-0.0037525976910268498,0.045241428543747624,-0.02079887926506114,0.037532360422908584,0.17786160107731763,0.375,0.630355548625478,0.9453125,0.86148591645482,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC43A2,,,8,0.011703418852720077,0.017610495312128698,0.07401718351269557,-0.036657698166979384,0.0585184959164656,0.1581175923927541,0.625,0.6682238225356392,0.7421875,0.8678877052695174,0.9816028225806451,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC38A3,,,8,-0.0004595728526742374,-0.00012839547049215,0.0029953384293123757,-0.0024302841250271622,0.0014301519716888467,-0.15342935815761533,0.5,0.6773757699664527,0.7421875,0.8678877052695174,0.9816028225806451,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC3A2,,,8,0.012863838810785108,-0.0022402408997518495,0.09741878966156996,-0.05029997266429329,0.07731564376375719,0.1320467935957089,0.5,0.7198419069787635,0.84375,0.8791039103491614,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC14A1,,,8,-0.0005387619982631,-0.0008436755528748501,0.004249313303053976,-0.003255564639110275,0.002208976548419162,-0.1267880148719306,0.5,0.7304581115283348,0.7421875,0.8791039103491614,0.9816028225806451,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC7A11,,,8,-0.0036647354012974134,0.0013182057007378,0.03133152157590423,-0.026788312494673602,0.01306014486936051,-0.11696640370366848,0.625,0.7504545576151377,0.4609375,0.8791039103491614,0.8999255952380952,adjacent_higher,False
slide_transporter_expression,transporter_gene,SLC38A1,,,8,0.0104169075988834,0.01536657287424815,0.10988666406836518,-0.05948865877071228,0.08354222036423285,0.0947968316919931,0.625,0.7963317772374106,0.84375,0.9069334129648285,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC22A7,,,8,1.7765950079949992e-05,0.0,0.00027656179811350815,-0.000144448827071725,0.0002089101201592875,0.06423862659678826,0.25,0.86097205619911,1.0,0.9289435343200924,1.0,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC7A8,,,8,-0.0024450038667633758,-0.0168091273215906,0.047568992634656075,-0.0317826669658908,0.029111485181175446,-0.05139910961625209,0.375,0.8885095376054606,0.84375,0.9340741292775354,1.0,adjacent_higher,False
slide_transporter_expression,transporter_gene,ABCC2,,,8,0.001122932424978948,-0.01358898221272105,0.10368078019867709,-0.05740263632591416,0.07558289248578874,0.010830671054241122,0.375,0.9764167410371777,0.640625,0.9919582630205033,0.9816028225806451,fibrotic_higher,False
slide_transporter_expression,transporter_gene,SLC14A2,,,8,1.2945739543887384e-05,-0.0005321453003347,0.003505855822701925,-0.00217627429859415,0.0024186772244065772,0.0036926046587706634,0.375,0.9919582630205033,0.7421875,0.9919582630205033,0.9816028225806451,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Melanocyte,,,8,-0.0020449882101568747,-0.0029878396689353,0.0021682359027676086,-0.0033979456150549747,-0.0005856901911943625,-0.9431576183876411,0.25,0.03210878289998034,0.078125,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Erythrocyte,,,8,-0.002579926259315571,-0.0011391169889673,0.0028890616122428598,-0.004516303571946629,-0.0008688912174838788,-0.8929980061286065,0.125,0.03947563968868322,0.015625,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Lymphatic_endothelia,,,8,-0.009271792294369762,-0.0122897977908615,0.010854933773600086,-0.015811174347612113,-0.0019398694798703157,-0.8541546625479532,0.25,0.04636951017701751,0.0546875,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Megakaryocyte/platelet,,,8,-0.0021981167584639383,-0.0012695439803941501,0.0027050115080597837,-0.004120270533247002,-0.0005809575132810242,-0.8126090228875128,0.125,0.05512046574067301,0.0390625,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Intestinal_Cajal_cell,,,8,-8.11763256071255e-05,-4.618227978689172e-05,0.0001002054898000617,-0.00014900249004245425,-2.221770616706286e-05,-0.8100985861063624,0.125,0.05570030372554218,0.0390625,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Enteroendocrine,,,8,-0.0006716961348631001,-0.0004758266447475,0.0008425834202979285,-0.0012658179362301375,-0.00019737391756052515,-0.797186508400077,0.125,0.05878186137944912,0.0234375,0.3175031274429797,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Basal,,,8,-3.57570713443444e-05,-4.341474756320989e-05,4.5573633223976135e-05,-6.328692245386304e-05,-6.395529546428021e-06,-0.7845999718436477,0.375,0.06195182974497165,0.109375,0.3175031274429797,0.4484375,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Neuron,,,8,-0.00061836354781655,-0.0006582241306188001,0.0008914575869749714,-0.0012104449136163375,-5.613049692895289e-05,-0.6936544787451691,0.25,0.09055897430835501,0.078125,0.4125464385158395,0.400390625,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Mesothelium,,,8,-1.7323682302607175e-05,-1.146947715480156e-06,3.100247552764648e-05,-3.9545103022736685e-05,-2.7478502452499826e-07,-0.5587838392827298,0.125,0.1580090702298721,0.1875,0.5636375109606793,0.6673177083333334,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Glia,,,8,-0.0024136011827303626,-0.00259795985777085,0.0043554282895457395,-0.005461335302680299,0.00019252555481049987,-0.5541593208005946,0.375,0.1610065289903827,0.109375,0.5636375109606793,0.4484375,adjacent_higher,False
