Patient_ID,feature,difference,analysis_layer,feature_class,region,gene
110201,Hyodeoxycholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Hypoxanthine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Inosine,-3.918051581602092,harreman_metabolite_z,metabolite,,
110201,Iron,16.96747628028312,harreman_metabolite_z,metabolite,,
110201,Isoursodeoxycholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Ketone bodies,1.3967872587045829,harreman_metabolite_z,metabolite,,
110201,Kynurenine,1.323287793200492,harreman_metabolite_z,metabolite,,
110201,L-Alanine,8.280738261252388,harreman_metabolite_z,metabolite,,
110201,L-Arginine,8.354328474834997,harreman_metabolite_z,metabolite,,
110201,L-Asparagine,5.914886206638524,harreman_metabolite_z,metabolite,,
110201,L-Aspartate,0.1773521725982367,harreman_metabolite_z,metabolite,,
110201,L-Carnitine,-1.3322794776140716,harreman_metabolite_z,metabolite,,
110201,L-Cysteine,7.927642500755255,harreman_metabolite_z,metabolite,,
110201,L-Cystine,2.916179287147145,harreman_metabolite_z,metabolite,,
110201,L-Dopa,-2.308660817897671,harreman_metabolite_z,metabolite,,
110201,L-Glutamate,5.175602584914948,harreman_metabolite_z,metabolite,,
110201,L-Glutamine,10.38471044012126,harreman_metabolite_z,metabolite,,
110201,L-Histidine,5.335193561281447,harreman_metabolite_z,metabolite,,
110201,L-Homoserine,0.6122813341747689,harreman_metabolite_z,metabolite,,
110201,L-Isoleucine,3.1556112447250224,harreman_metabolite_z,metabolite,,
110201,L-Lactate,4.606630936249587,harreman_metabolite_z,metabolite,,
110201,L-Leucine,13.805088246386772,harreman_metabolite_z,metabolite,,
110201,L-Lysine,6.219119105835467,harreman_metabolite_z,metabolite,,
110201,L-Methionine,7.494307416891251,harreman_metabolite_z,metabolite,,
110201,L-Ornithine,6.219119105835467,harreman_metabolite_z,metabolite,,
110201,L-Phenylalanine,6.658216622751298,harreman_metabolite_z,metabolite,,
110201,L-Proline,6.104123231544579,harreman_metabolite_z,metabolite,,
110201,L-Serine,9.423095013883302,harreman_metabolite_z,metabolite,,
110201,L-Threonine,3.819446824901332,harreman_metabolite_z,metabolite,,
110201,L-Tryptophan,0.1485728619566519,harreman_metabolite_z,metabolite,,
110201,L-Tyrosine,2.2329642448690192,harreman_metabolite_z,metabolite,,
110201,L-Valine,3.1556112447250224,harreman_metabolite_z,metabolite,,
110201,Leukotriene C4,0.2268717316247257,harreman_metabolite_z,metabolite,,
110201,Linoleic acid,0.0310146744499488,harreman_metabolite_z,metabolite,,
110201,Liothyronine,0.0631002904956777,harreman_metabolite_z,metabolite,,
110201,Lithocholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Long-chain fatty acid,1.5698944449201164,harreman_metabolite_z,metabolite,,
110201,Lysophosphatidylcholine,-23.79312376438596,harreman_metabolite_z,metabolite,,
110201,Magnesium,1.82841988686216,harreman_metabolite_z,metabolite,,
110201,Malate,-16.81232130174059,harreman_metabolite_z,metabolite,,
110201,Malic acid,0.2195459530448596,harreman_metabolite_z,metabolite,,
110201,Manganese,3.880026252330161,harreman_metabolite_z,metabolite,,
