gene,Absorptive,B_plasma,Basal,Conventional_CD4,Conventional_CD8,Cycling_T/NK,Cycling_endothelia,Cycling_epithelia,DC,Enteroendocrine,Epithelial_progenitor,Epithelial_stem,Erythrocyte,Fibroblast,Glia,Granulocyte,Immature_B,Intestinal_Cajal_cell,Keratinocyte,Lymphatic_endothelia,Lymphoid_stromal_cell,Macrophage,Mature_B,Megakaryocyte/platelet,Melanocyte,Mesoderm,Mesothelium,Microfold,Monocyte,Myoblast/myocyte,Myofibroblast,NK,Neuron,Neuron_progenitor,Pericyte,Salivary/Submucosal_glands,Secretory,Smooth_muscle,Transit_amplifying,Treg,Unconventional_T/ILC,Vascular_endothelia,signature_variance
FRZB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297.004788320683,97.4870765516446,1.0,1.0,1.0,1.0,1.0,115.911466380178,1.0,1.0,1.0,296.896343309723,116.062161870565,439.741098514789,1.0,1.0,172.883894848498,1.0,1.0,1.0,1.0,990.400870165219,1.0,1.0,320.520100542012,1.0,1.0,1.0,1.0,4.08119863469318
SLC9A3R1,178.678492826238,32.8912310759049,63.3377701306661,75.4510485656484,116.13733462126,172.492708151177,1.0,129.6430633662,1.0,108.335934494493,131.677815135571,52.3193721839658,1.0,1.0,49.2929854616287,1.0,1.0,87.8628713046193,174.348158981374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,156.695811233062,302.939222377875,57.0825794472514,1.0,1.0,284.42685491234,1.0,44.3178583368352,1.0,78.8365740809535,70.3033210049564,1.0,58.3595941224368,84.0544511211362,207.636115538453,1.0,4.080737345298851
TGFBR2,1.0,1.0,1.0,74.2782406102325,108.576877196016,1.0,391.431706086613,1.0,65.731045786439,1.0,1.0,1.0,1.0,66.9181336616881,108.0064931202,1.0,118.018996956977,53.7174381589051,1.0,472.368185528718,1.0,99.5662146581067,78.6892682738357,1.0,1.0,1.0,1.0,1.0,53.722253975512,1.0,1.0,81.884062124124,1.0,1.0,50.0389085012818,1.0,1.0,1.0,1.0,1.0,84.991327824716,533.13799528303,4.080665580790186
COL18A1,1.0,1.0,64.5244459924226,1.0,1.0,1.0,189.227313769035,1.0,1.0,1.0,1.0,1.0,1.0,117.463483672571,386.406998771188,1.0,1.0,1.0,1.0,161.15314524864,1.0,1.0,1.0,1.0,56.7044185406491,1.0,191.193438631866,1.0,1.0,97.7307720514118,1.0,1.0,1.0,205.18479302289,494.862916873086,1.0,1.0,89.7748962188466,1.0,1.0,1.0,213.702141124287,4.079999201240625
PLCG2,1230.86852776633,54.825591033721,1.0,1.0,1.0,1.0,1.0,1061.81108199816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,234.050396158366,1.0,1.0,1.0,1.0,1.0,161.98983508282,1.0,1.0,1.0,1.0,90.0070278503334,1.0,1.0,1.0,114.99362086646,1.0,1.0,1.0,1.0,556.628281923985,1.0,1.0,1.0,1.0,75.2461077206863,4.076501722024108
CD2,1.0,1.0,1.0,771.885380022758,790.693790224987,437.511610077875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,333.869823321967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,976.304304031677,475.391185964084,1.0,4.07601874414537
FHL2,47.8257069049459,1.0,219.502991345319,1.0,1.0,1.0,1.0,37.9467169097728,1.0,1.0,1.0,1.0,1.0,147.843584033055,1.0,1.0,1.0,1298.84954745302,1.0,1.0,125.978105508819,1.0,1.0,95.5715929931908,1.0,64.2544089735164,1.0,1.0,1.0,108.969400886828,153.652877889417,1.0,1.0,1.0,112.920389802433,1.0,119.059097345703,237.430106030197,34.452015703333,1.0,1.0,1.0,4.0744079367951676
TTR,628.366959763875,1.0,1.0,1.0,1.0,1.0,1.0,186.250212874691,1.0,1984.17763023195,1126.9457201848,75.6220773275001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1007.69122545571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.070720037137133
AGPAT2,438.789889915237,1.0,68.062819389321,1.0,1.0,1.0,1.0,152.856610218931,46.8871487963554,70.2618358061317,241.473939512072,110.097944177739,1.0,52.558722373392,1.0,1.0,1.0,60.5751310394675,97.253464596251,44.3637271557961,1.0,70.807354798742,1.0,1.0,232.073553714566,1.0,71.9492537531308,359.635421536714,1.0,35.6058166821539,1.0,1.0,1.0,1.0,62.1412271041359,68.8375529858827,115.301123431932,1.0,112.467369742416,1.0,1.0,75.7981579523737,4.069334740922224
CST7,1.0,1.0,1.0,114.272444588832,742.620946017681,178.648557909108,1.0,1.0,118.588915479362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,205.164967862393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1303.12247489281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,255.993522931928,449.661954520492,1.0,4.069243302852775
ADGRE5,54.1226071336123,1.0,1.0,156.158909487248,267.982684141472,164.661421286915,1.0,1.0,83.2666110496421,1.0,1.0,28.3247918815425,1.0,1.0,1.0,111.058557405061,1.0,1.0,1.0,1.0,1.0,86.4603553453205,101.682950001938,95.5715929931908,1.0,1.0,1.0,67.7259428277003,193.910575672629,1.0,1.0,413.234736340039,1.0,1.0,1.0,1.0,1.0,1.0,64.2459884819216,66.4678087119993,237.12114929411,1.0,4.066610808494042
PRNP,1.0,1.0,210.15438026757,1.0,1.0,47.2687367915342,51.7377164545274,33.0576106857569,1.0,1.0,1.0,1.0,1.0,131.786085830764,478.273550708738,270.445215797294,101.21366978768,1.0,1.0,72.1600311866296,115.071891750606,160.907011028253,49.6360759098492,205.164967862393,75.6509950432611,58.1924231512763,44.1389067002451,1.0,92.1460165257196,59.737620995361,150.09348664207,1.0,91.2954870085309,147.111499483288,1.0,1.0,1.0,61.5576309897014,1.0,1.0,84.3163982005364,1.0,4.06621326010764
LAT,1.0,1.0,1.0,197.232457382047,252.945819280325,258.885321872375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249.904582350842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2640.12272033509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.322691234025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,284.152472933155,135.868573615008,1.0,4.0635757714191385
CDK4,1.0,1.0,88.6255000669843,1.0,1.0,92.1359857102443,225.280445788444,150.244475550835,1.0,70.6111285073635,182.722990335801,118.664976194527,44.1240830433016,191.037944186937,216.9135934056,129.010845232444,1.0,249.549076485083,1.0,74.6534736379963,207.280472665208,48.7560841888926,47.5671678332116,1.0,104.686909532575,243.332376261529,187.409297825166,61.2718980389054,1.0,164.449185909915,155.004284727392,1.0,116.731492265729,277.811967292385,197.833902106608,1.0,1.0,133.609270147433,58.1002130305535,1.0,1.0,71.8191584455458,4.060761089938775
SLC25A37,121.273415459216,1.0,50.8347932291894,1.0,1.0,1.0,99.1036879360284,37.7881598982416,1.0,1.0,88.6640415340134,104.432145737429,2829.77033777761,93.0924417755968,1.0,1.0,1.0,88.5578874734876,1.0,69.3549445364191,68.5280272247779,1.0,1.0,190.143185986382,1.0,68.2978367037268,32.7933402498439,77.8668285707629,200.335826364761,57.7821434323568,87.264298627157,1.0,1.0,48.9730875544794,85.2394831197657,89.884917334662,70.8914196609322,80.4602662354668,97.633233632602,1.0,1.0,108.876665069873,4.060727997842551
UTRN,1.0,1.0,1.0,97.5368083057431,103.631687239229,68.0728294819763,132.759265111836,1.0,78.9291833738053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.146810673238,1.0,1.0,372.848819039643,1.0,157.426804701542,1.0,205.164967862393,95.7638866410713,1.0,37.0869559112517,1.0,74.7323524015434,1.0,1.0,128.262798756857,1.0,1.0,73.5442760081656,55.8187598330373,1.0,100.749422756334,1.0,1.0,73.6022490202162,223.69514315639,4.059992939014275
MGLL,117.396171184811,1.0,1.0,1.0,1.0,1.0,102.340779918655,1.0,1.0,92.8339007145245,1.0,1.0,1.0,128.697157955648,1.0,1.0,1.0,68.5439399347753,105.35751262466,81.1025000876737,1.0,1.0,1.0,613.494858587178,1.0,1.0,1.0,48.7571107026207,1.0,1.0,103.567492733549,1.0,1.0,1.0,96.7906590840624,194.700377816242,101.404741831429,114.54664818821,41.7194052468106,1.0,1.0,222.239604350984,4.055496985918573
UBE2C,1.0,1.0,1.0,1.0,1.0,440.713253346909,639.574892612108,187.600559772852,1.0,1.0,1.0,1.0,1.0,135.447702075933,1.0,1.0,1.0,223.69768429027,1.0,1.0,1.0,1.0,1.0,205.164967862393,1.0,1.0,140.344293795027,1.0,1.0,1.0,1.0,1.0,1.0,534.356067535158,1.0,1.0,1.0,1.0,117.838962039758,1.0,1.0,1.0,4.055490934164276
RCSD1,1.0,1.0,1.0,152.373698538608,153.400852601279,182.36998527294,1.0,1.0,55.7786063726078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.271816385042,1.0,1.0,82.767843405737,1.0,123.83189646012,303.587021009003,1.0,1.0,1.0,1.0,1.0,153.503001863457,1.0,1.0,164.239413549528,1.0,1.0,85.6769056663358,1.0,1.0,1.0,1.0,108.883323715117,131.564663601775,1.0,4.049051243896443
ARPC1B,113.01456645904,1.0,173.214398436955,474.857459405329,445.554365168773,825.773647106534,316.350076265858,68.8228429681065,806.569202170791,143.464867153171,50.1890362456198,44.9411370444911,1.0,64.9424617684641,585.827101997021,247.697511779467,370.549922214439,1.0,1.0,389.647953604657,77.4578346470176,750.787777596665,456.132371476303,1507.41831928333,512.535949739594,1.0,77.9131082892044,163.459540938485,808.337069730585,1.0,1.0,403.465790707087,53.5190248115862,319.715206541585,78.865581499796,53.615265513854,75.8692703643313,70.6673021089109,77.1119628902839,665.723073662939,567.794377124417,479.290631133384,4.045853540021102
RHOG,42.2265277990303,1.0,47.0034466428923,126.842831140398,172.189086016616,222.132328646539,68.8341843550535,29.1430963174806,306.806353436314,1.0,1.0,1.0,38.3704020562373,53.7643376625922,49.2160455442457,269.884953016727,91.5481803319453,1.0,63.9449037765193,87.9805138478306,1.0,304.440654303689,153.963250597257,1.0,1.0,1.0,39.0342140556643,75.6215526542688,399.483635579111,1.0,1.0,214.695934056469,1.0,1.0,65.3399314531349,1.0,1.0,50.6147258040396,1.0,277.379265361284,110.0230100129,53.1424723691955,4.039180694694349
ID4,1.0,1.0,62.8780478200493,1.0,1.0,1.0,1.0,1.0,1.0,82.6973943161032,1.0,1.0,1.0,110.26483804141,110.753657817339,1.0,1.0,1.0,1.0,1.0,104.075009729143,1.0,1.0,1.0,133.741229639431,1.0,301.252526079549,1.0,1.0,1.0,174.244796035607,1.0,258.671653965334,187.38815483116,386.1023757552,21.1007753849998,1.0,216.795047983915,1.0,1.0,1.0,1.0,4.037949983521457
DBN1,1.0,1.0,1.0,1.0,1.0,1.0,119.685017500087,1.0,1.0,70.6896009744231,1.0,1.0,1.0,87.2567182999848,97.3901168670287,1.0,1.0,189.15081207561,1.0,95.626940255823,97.4933843255909,1.0,1.0,205.164967862393,1.0,108.173061133072,96.1284050531116,1.0,1.0,93.4527746318609,141.812834744472,1.0,203.04774954618,113.764107170226,85.1483001859564,1.0,1.0,132.948684797694,1.0,1.0,1.0,54.8642288279142,4.033705023971873
NCF1,1.0,70.9553782470537,1.0,105.618852973919,102.002224162387,55.7248123464586,1.0,1.0,176.619751939108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,564.888908670147,1.0,1.0,1.0,1.0,272.565991556301,432.465492490091,1.0,1.0,1.0,1.0,1.0,280.278189841326,1.0,1.0,92.3751728391579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0297320808818,127.510964997777,1.0,4.03188375502131
CLEC11A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,269.735235230839,53.6821985932105,1.0,1.0,353.947705616225,1.0,1.0,191.964296468133,61.2819126962456,1.0,190.143185986382,143.090070689014,215.794556382812,106.468701251022,1.0,1.0,50.4079557166939,225.1303454372,1.0,1.0,1.0,199.725104536159,1.0,1.0,56.8051508969354,1.0,1.0,1.0,1.0,4.0310744577746265
BHLHE40,77.0112257198165,1.0,103.079675717,1.0,1.0,48.854875914415,117.688469657689,63.1446974791049,165.414751566576,1.0,1.0,35.1781776200257,1.0,1.0,89.2584093314729,246.736770711802,1.0,1.0,163.313768234586,87.5417106782042,1.0,79.708271118934,1.0,1.0,1.0,1.0,1.0,192.218451648526,96.0601924033639,1.0,1.0,215.638024701298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.1703492648304,179.391731424102,4.024824374145158
ARL4C,1.0,1.0,50.6588459904997,318.365113863579,343.377850768524,266.386069874945,1.0,1.0,249.491663798767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235.02688483518,1.0,1.0,1.0,1.0,1.0,1.0,101.227556820228,1.0,1.0,425.636916489176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203.495272740782,117.710928005729,1.0,4.021179228385476
JUP,107.987160224281,1.0,161.969245949536,1.0,1.0,1.0,168.460310269652,185.970730821115,1.0,53.9181019983195,110.310277973714,98.6805543904718,1.0,1.0,1.0,1.0,1.0,1.0,420.235726613422,214.123066828285,1.0,1.0,1.0,1.0,1.0,1.0,72.5892539960638,130.429666316554,1.0,1.0,1.0,1.0,68.6632816871826,1.0,1.0,40.3128375307233,82.3509620114001,1.0,105.189061596736,1.0,1.0,68.1508345111675,4.019082898833468
CSRP1,35.3547396102461,1.0,128.00706298175,1.0,1.0,35.8264613182318,128.362649004365,61.0232198187738,1.0,1.0,45.3691689920004,26.9347024245001,1.0,87.4227117184667,251.671192024261,1.0,1.0,1.0,38.8155616028535,49.2642958037602,82.5659997357436,1.0,1.0,1.0,215.522260561588,60.8811252332067,108.119384797683,44.1165582065677,1.0,1.0,334.461718152565,1.0,43.75960092295,99.8806800074202,226.151797199067,46.2051275856349,1.0,1051.37693364632,45.0601365057342,1.0,1.0,131.806484689832,4.0181445825118045
PHGDH,1.0,1.0,129.120809755314,1.0,1.0,48.5144767737287,34.5213369951879,129.450636930794,1.0,1.0,159.186348078561,87.5331664920564,1.0,114.52593488955,127.267053625896,1.0,1.0,45.4355265790025,28.4992593767585,1.0,96.3835455546183,1.0,1.0,1.0,151.684838378968,156.674095111001,192.843463162627,1.0,1.0,144.458099949597,107.144432484388,1.0,1.0,167.878868545081,56.1245497932885,144.248820878366,1.0,74.0993406118845,1.0,1.0,1.0,1.0,4.01024113926234
PPIC,62.1970083119334,1.0,77.7120904563656,1.0,1.0,1.0,75.7851998609897,51.2940806717854,1.0,1.0,31.9772589397797,1.0,1.0,168.859384683546,1.0,1.0,1.0,1.0,116.682058743545,171.78414780943,130.279546118204,1.0,1.0,1.0,56.1137137744985,115.326605733136,90.8827121785836,75.6296585827233,1.0,1.0,440.161968226874,1.0,1.0,1.0,108.396474484204,91.8779624491128,73.908795904131,147.671284678687,44.138279244244,1.0,1.0,165.823948658957,4.002757376536268
KPNA2,1.0,1.0,1.0,1.0,1.0,251.097798949771,378.461470903608,112.70213867131,73.3734386692603,1.0,1.0,1.0,1.0,82.9197055316466,1.0,1.0,1.0,151.322059497665,1.0,1.0,1.0,58.3111561448363,76.0950723258751,1.0,1.0,1.0,176.255983964867,1.0,1.0,63.4708799504998,1.0,1.0,80.720359375004,227.700117806938,107.97233901491,1.0,1.0,88.2467499632868,88.6727416344275,1.0,1.0,51.2170957380003,3.9976171838329906
AC020656.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,199.918050042329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.482271328669,1.0,1.0,1.0,1.0,1.0,1.0,649.907995506032,1.0,1.0,1.0,1.0,1.0,1.0,6909.38590272569,1609.54752212434,1.0,1.0,1.0,1.0,1.0,3.9938052724296824
SAMHD1,1.0,1.0,1.0,100.661390752514,116.131218783136,69.3348935200965,1.0,1.0,396.233546950761,1.0,1.0,1.0,1.0,57.9531016829509,208.93824793624,1.0,1.0,1.0,1.0,1.0,1.0,384.914814397185,1.0,1.0,1.0,1.0,1.0,1.0,369.870346146662,1.0,1.0,141.934852704582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.452091565308,105.95318681125,54.6739302230644,3.991421086582099
ITGA4,1.0,1.0,1.0,141.708503021715,169.379056161405,108.65389233187,1.0,1.0,120.472254327878,1.0,1.0,1.0,1.0,1.0,69.3907698636784,1.0,210.438879553702,1.0,1.0,1.0,1.0,146.71507237154,97.9511928477387,1.0,1.0,1.0,1.0,1.0,114.927622674281,1.0,1.0,243.003099761786,1.0,81.2968435612606,91.0533774509981,1.0,1.0,1.0,1.0,126.407572813613,180.77523117939,1.0,3.991382972406442
C12orf75,82.2884026297582,1.0,70.7139566040287,1.0,58.0699688478183,242.126527634093,1.0,113.107379166317,146.237182951736,573.303780905012,125.723380084018,35.766075698856,1.0,53.2277258073034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.607495124834,205.164967862393,1.0,1.0,34.557833802763,71.5599228304459,1.0,1.0,1.0,191.770905233613,1.0,1.0,1.0,1.0,95.0147096072012,1.0,37.2313284880648,1.0,1.0,1.0,3.9864612811445235
MAF,149.760756350144,1.0,45.7278140461075,132.485114930129,1.0,51.2827247094582,1.0,1.0,1.0,1.0,61.1459709589427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,392.264420702228,82.2220385734151,492.989177012122,1.0,1.0,86.2829204925776,68.7885063099892,72.0371892379573,300.952980282782,1.0,1.0,52.7909532761754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,267.529163141018,1.0,1.0,3.9822043544996695
SP100,43.9392964451887,1.0,70.8263172205832,126.150727873456,192.713251071677,139.786943631681,77.1143976058126,1.0,87.0347317201755,1.0,1.0,1.0,1.0,66.08861304724,1.0,1.0,355.544348423326,57.9687475511237,1.0,108.206910719688,73.7986139740949,60.45274018522,245.081365140935,1.0,95.8847567278208,1.0,23.8215661979571,48.3438358661894,87.0713641829694,1.0,1.0,193.676193018237,1.0,1.0,79.8673420130579,41.0561408944393,1.0,1.0,1.0,153.707823440222,176.841759527168,148.635529278433,3.9799406282522694
TCF21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,492.517141464295,1.0,1.0,1.0,261.76113614545,1.0,1.0,713.597322394623,1.0,1.0,1.0,1.0,983.557940724794,40.393532519177,1.0,1.0,1.0,854.269470397893,1.0,1.0,1.0,201.168822642243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9797136982773105
PRXL2A,73.2704782453006,1.0,266.063950786684,1.0,1.0,1.0,130.168972711326,176.961341672611,1.0,155.634190455558,136.713354400044,54.7272412403707,230.264042304393,81.4140599255752,119.527985270245,1.0,1.0,241.506343458649,129.91452645872,273.013513469074,52.5907491611733,1.0,1.0,1.0,191.340267813429,74.9877718932835,89.3228594303951,129.27341726933,1.0,80.17489755085,1.0,1.0,161.504283037019,75.3172679447201,78.2486623185211,34.4041166024377,66.9724802803306,80.4922117591309,46.6452043855085,1.0,1.0,182.20971918218,3.978046403150221
CD82,55.7497555563121,1.0,83.5233048574747,1.0,1.0,51.5696529317693,1.0,71.7800325778813,1.0,67.8134513811118,1.0,1.0,1.0,1.0,54.0755518425206,265.281905645946,1.0,78.3674749888197,101.446820165506,1.0,213.52435705057,1.0,186.805384059101,95.5715929931908,62.7174661170825,1.0,1.0,111.818831810937,1.0,595.670351896382,1.0,1.0,1.0,1.0,1.0,60.9713733785371,1.0,41.1892192592013,1.0,92.3522589329767,1.0,1.0,3.9746532993587382
GNG2,1.0,1.0,1.0,115.829965644663,162.843532230737,149.770094102262,65.6468267094373,1.0,1.0,48.2358883819237,1.0,1.0,119.094770255016,70.9418468036498,243.909953139408,1.0,1.0,51.4673089035795,1.0,1.0,67.7714480246443,75.180764674967,56.3254311721003,1.0,66.7631489612506,49.7475818827865,1.0,1.0,96.8830039817585,39.5689368400105,69.6793202892592,235.610047383922,135.430266942222,153.120259475124,1.0,1.0,1.0,1.0,1.0,157.929341492057,165.131615123279,1.0,3.9738397933890033
TCIM,1.0,1.0,1.0,1.0,1.0,1.0,585.133814140101,1.0,1.0,1.0,1.0,1.0,1.0,162.526224885893,205.242142833643,1.0,1.0,1.0,1.0,1.0,67.9399488298787,1.0,1.0,1.0,1.0,1.0,1.0,63.873345614158,1.0,1.0,97.4010926091343,1.0,1.0,1.0,342.741999902566,190.645493692895,86.5624726942269,1.0,157.113032408508,1.0,1.0,304.588482206766,3.9728417467835437
SPATS2L,148.846390095963,1.0,108.243718416459,1.0,1.0,42.6642575033179,119.709920288592,71.8724230791131,100.673499399215,166.989307082116,117.185777775435,54.1474743017387,1.0,196.040344813193,145.372295832892,88.6423422848994,1.0,294.244180338934,54.3575109392583,1.0,197.967986139312,75.1088400541077,1.0,1.0,166.19547754473,191.246911623751,134.17404015618,140.626548433638,1.0,977.484022992271,182.886380991896,1.0,1.0,55.6522927584388,204.898833884496,89.0645822441552,144.466269876385,70.2131244442445,71.9706670814656,1.0,1.0,80.9915614965324,3.9664786822025606
RND3,131.237690500827,1.0,200.033528699486,1.0,1.0,1.0,1.0,56.2883096834001,1.0,1.0,73.9794622675629,61.0919029860811,1.0,277.709692423912,96.9481458274629,1.0,1.0,173.534074268449,90.8725686421422,1.0,117.984639667206,1.0,1.0,1.0,64.2122378817886,122.267646923011,76.229050872334,43.1973332130037,1.0,133.584840155931,104.389305764011,1.0,96.3040947655978,36.6387775957537,114.035250437795,1.0,1.0,82.5233214884008,97.3140396385089,1.0,1.0,1.0,3.965600646418309
RNF130,1.0,1.0,1.0,1.0,1.0,1.0,72.5946318633718,1.0,216.960114504822,1.0,1.0,1.0,1.0,65.249472946193,197.421881220033,284.595426824807,1.0,83.1987642113476,1.0,126.500725405528,1.0,292.393560499068,1.0,1.0,80.9165986170615,55.1971508730094,30.6070209151556,1.0,300.72406633563,46.4097036967166,58.6011073181758,1.0,57.1196570257832,135.091756392049,71.0371723675068,63.1065535713336,1.0,49.6962449755102,42.1579424157125,1.0,1.0,78.8264499577178,3.9641809603529916
CCL25,165.712220246659,1.0,1.0,1.0,1.0,1.0,1.0,422.811551259107,1.0,1.0,471.435654432596,635.255228255076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3025.45747819493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,257.003920302217,1.0,1.0,1.0,3.959169976677768
CCDC80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,351.933401487467,1.0,1.0,1.0,160.647207019779,1.0,127.661669866374,236.363916301135,1.0,1.0,1.0,127.934708870672,209.051046192061,299.554699751924,1.0,1.0,115.327260162315,123.653309646748,1.0,1.0,1.0,189.525062248578,1.0,1.0,87.7740816350098,1.0,1.0,1.0,1.0,3.9558618599728774
C1S,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1053.32406944707,1.0,1.0,1.0,81.914814125333,1.0,1.0,1085.39052364983,1.0,1.0,1.0,1.0,179.524750740688,143.697089094369,1.0,1.0,1.0,433.442422353144,1.0,1.0,1.0,273.166121619721,1.0,1.0,82.3420451719922,1.0,1.0,1.0,1.0,3.9533325325952933
ISYNA1,1.0,1.0,1.0,1.0,1.0,1.0,84.2627562361777,39.9590109389648,1.0,94.9482180182064,83.0210139871508,38.9783775854629,1.0,75.1231524247028,136.952487827274,1.0,1.0,124.189095948054,1.0,95.8839837127765,84.5285852031074,1.0,1.0,1.0,1.0,71.5964210204447,393.357934257912,1.0,1.0,1.0,1.0,1.0,163.648875958537,141.914645435431,228.342534618597,1.0,1.0,156.156853459429,1.0,1.0,1.0,1.0,3.9522111768280213
ANKRD28,1.0,446.226976010601,1.0,146.711452192133,139.022271024935,95.8770041934218,54.7188263299921,1.0,47.0707451759428,1.0,1.0,1.0,1.0,1.0,1.0,543.605983863596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.5715929931908,320.273451169286,1.0,1.0,1.0,1.0,1.0,1.0,85.7125726842408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208.333787059752,80.5105667999435,3.9485896877086337
GOLM1,110.000937022956,1.0,1.0,1.0,1.0,1.0,55.8082273856721,131.997512548598,1.0,115.353814980627,238.428695809603,108.567098173401,1.0,1.0,1.0,1.0,1.0,113.935540505525,1.0,1.0,49.9579282878202,1.0,1.0,1.0,1.0,77.8496849189753,40.277600929208,131.046449969878,1.0,57.0122567868949,1.0,1.0,43.9414013490792,68.0812522648586,1.0,274.59833773396,317.159395112922,1.0,118.491104106493,1.0,1.0,1.0,3.947289805973329
SELENBP1,443.148601855898,1.0,1.0,1.0,1.0,1.0,1.0,42.7048179232373,1.0,118.909581081463,58.0498315696152,111.966562444855,278.308771324267,50.3280695641167,1.0,1.0,1.0,1.0,1.0,1.0,94.3026859297533,1.0,1.0,1.0,1.0,83.4909896676717,95.5564201868907,90.9155130585576,1.0,59.0310113378623,84.2847920933998,1.0,1.0,1.0,70.2362578683318,61.9316517343424,135.011095123153,66.983890019321,198.206811611172,1.0,1.0,1.0,3.9448896350727733
HBG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49384.3549660611,1.0,1.0,1.0,1.0,50.8067767287246,1.0,1.0,1.0,1.0,1.0,4452.00474908173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9445958832181356
IDS,1.0,42.1514172823127,1.0,245.782815044142,305.814951225181,96.231353777146,1.0,1.0,105.71057469075,185.996218497613,1.0,1.0,1.0,81.3199431346016,1.0,274.256066148887,158.499202621995,44.5049186003407,24.5284505114751,60.7856671220139,1.0,74.6860274360233,208.017055312439,95.5715929931908,61.0802118499948,1.0,1.0,1.0,54.3977924411313,35.9937059743204,1.0,180.290512549958,130.620532487638,1.0,47.4138570969461,47.8859930681725,1.0,74.3186937821875,1.0,230.946444067317,224.085693472419,62.3133378941626,3.943069755030125
