donor_id,status,annotation2v2,fraction,n_cells,bile_acid_transport_mean,ecm_remodeling_mean,epithelial_repair_mean,fatty_acid_metabolism_mean,glycolysis_mean,hypoxia_mean,inflammation_mean,oxidative_phosphorylation_mean,retinoid_vitamin_a_mean,epithelial_bile_urea_transport_mean,fibrotic_amino_acid_transport_mean
1108121,H,Regulatory T cells,imu,62,0.01246266,0.0074055586,0.058011517,0.036573824,0.24082299,0.16035186,0.11113544,0.2271133,0.0044616074,0.0017048101,0.037289478
1108121,H,Stem-like cells-OLFM4-hi,imu,463,0.06569914,0.007326249,1.1243447,0.24680232,0.4325638,0.28718635,0.08355798,0.5494391,0.027079165,0.066087745,0.07034112
1108121,H,Telocyte,imu,2,0.03846517,0.84975696,0.030040305,0.12877867,0.35220498,0.23761272,0.032037247,0.34820896,0.1013637,0.0,0.14988095
1108121,H,Tissue macrophage,imu,42,0.031358864,0.053778797,0.08094911,0.092275195,0.2680161,0.14498898,0.367652,0.24091503,0.010497196,0.0023430872,0.06731732
1108121,H,Tissue macrophage-KRT-hi,imu,4,0.3255457,0.058772147,0.70002145,0.21946028,0.2537748,0.2153324,0.5472592,0.15992546,0.018920908,0.16030528,0.15623274
1108121,H,Trophocyte,imu,65,0.026799195,0.7372729,0.08620511,0.06513412,0.2979037,0.28421307,0.16299629,0.29697564,0.11063127,0.004148539,0.05023535
1108121,H,Tuft cells,imu,26,0.056473307,0.004997454,0.5272634,0.07950597,0.15448955,0.084181435,0.039717104,0.14364038,0.02366512,0.06795697,0.1336821
1108121,H,Venous endothelium,imu,26,0.01939456,0.13584694,0.08327864,0.117354244,0.36209005,0.29018295,0.060599033,0.32050893,0.019701265,0.01923778,0.042919748
1108152,H,CCR7hi CD4 T cells,epi,1,0.0,0.0,0.0,0.09956809,0.0,0.0,0.0,0.0,0.0,0.0,0.26756677
1108152,H,CCR7hi CD4 T cells,imu,1,0.0,0.018026568,0.0,0.03933069,0.15450037,0.100817524,0.02163188,0.24006845,0.0,0.0,0.07210627
1108152,H,CD4 T cells,imu,39,0.0,0.01311388,0.015560782,0.034728687,0.1833488,0.13921115,0.06503351,0.2030386,0.0059364387,0.03010909,0.047097526
1108152,H,CD8 intraepithelial cells,epi,17,0.1486996,0.006563135,0.0399777,0.042569283,0.07950558,0.03603522,0.0050084647,0.07476315,0.0073657073,0.02132659,0.050915465
1108152,H,CD8 intraepithelial cells,imu,2,0.0,0.03415993,0.014170845,0.0796753,0.20288983,0.15899491,0.18657318,0.28401765,0.0,0.025979882,0.07579032
1108152,H,Colonocytes-LGALS4-hi,epi,2,0.06814578,0.0,0.95877665,0.24906074,0.19560523,0.074960366,0.0,0.4810687,0.033924557,0.0,0.031097513
1108152,H,Colonocytes-LGALS4-hi,imu,1,0.0,0.0,0.48679703,0.124435514,0.35534412,0.2928406,0.14747715,0.3158748,0.04683822,0.0,0.22813179
1108152,H,Dendritic cell - cDC2,imu,1,0.0,0.0,0.047847718,0.047847718,0.07518927,0.10526498,0.16506375,0.04048653,0.0,0.0,0.17544162
1108152,H,Enterocyte-ANPEP-hi,epi,298,0.538641,0.0014928647,0.18507583,0.7305294,0.25039217,0.21342152,0.018425753,0.36786625,0.026823625,0.4059847,0.019288933
1108152,H,Enterocyte-FABP-hi,epi,39,0.5462705,0.00030184656,0.39336267,0.76504767,0.25956753,0.20052235,0.0061234734,0.46336845,0.030263284,0.35344437,0.008796566
1108152,H,Enterocyte-mito-hi,epi,27,0.23165324,0.0021140906,0.14465044,0.30772263,0.091632195,0.091094494,0.010785487,0.09607232,0.020112809,0.26505163,0.051929355
1108152,H,Enterocyte-mito-hi,imu,5,0.009199885,0.0,0.67300147,0.10751829,0.12311,0.060256638,0.023295317,0.28464505,0.01833285,0.031941112,0.043826684
1108152,H,Enteroendocrine cells,epi,7,0.35053852,0.010879412,0.19620562,0.45497507,0.20737745,0.1668636,0.02221882,0.2636225,0.033451263,0.26424417,0.03781273
1108152,H,Enteroendocrine cells,imu,3,0.021898458,0.0025403502,0.21053724,0.1596827,0.11201195,0.035297144,0.012535929,0.26946664,0.063923754,0.022615686,0.07756773
1108152,H,GZMK-hi CD8 T cells,imu,6,0.0050565726,0.0,0.011054737,0.057725977,0.20737076,0.123100124,0.10122567,0.20669882,0.0055273683,0.009270382,0.08846575
1108152,H,Goblet cells,epi,131,0.09695658,0.0071709766,0.31691128,0.051582932,0.020538993,0.014606172,0.002479298,0.028672995,0.007797368,0.071386844,0.09247271
1108152,H,Goblet cells,imu,11,0.018874638,0.0036008419,1.0708538,0.15194987,0.17409658,0.10163312,0.056001686,0.3477445,0.031609602,0.045674562,0.06553848
1108152,H,Intraepithelial Tgd,epi,16,0.045508068,0.009686199,0.036614604,0.059470665,0.15191315,0.108083546,0.0028482608,0.14567511,0.0047279,0.035062894,0.029865574
1108152,H,Intraepithelial Tgd,imu,1,0.0,0.0,0.0,0.037506245,0.17897356,0.16502748,0.04125687,0.3925566,0.0,0.0,0.0
1108152,H,LP-associated NK-Tgd,epi,1,0.0,0.118486226,0.0,0.085893035,0.20246217,0.28344703,0.0,0.18205063,0.0,0.0,0.0
1108152,H,LP-associated NK-Tgd,imu,1,0.0,0.0,0.0,0.054061167,0.19314522,0.10522575,0.07752689,0.24668492,0.019131955,0.03507525,0.0
1108152,H,M2-like macrophage,epi,1,0.0,0.013287948,0.028991887,0.124473356,0.26188597,0.13247521,0.0,0.23470703,0.014495944,0.0,0.10264294
1108152,H,M2-like macrophage,imu,30,0.014179391,0.014427553,0.014485512,0.14271434,0.16820344,0.10244084,0.10150943,0.24169655,0.033765547,0.02198413,0.22054888
1108152,H,Mast cells,imu,4,0.0,0.07625574,0.0213271,0.05771747,0.08118763,0.07807897,0.23819345,0.2728931,0.007982241,0.0,0.014634108
1108152,H,Myofibroblasts,imu,1,0.0,0.7292633,0.0,0.13589144,0.05338592,0.0,0.07474028,0.114985056,0.0,0.0,0.0
1108152,H,PLGC2-hi T cells,epi,2,0.061429016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108152,H,PLGC2-hi T cells,imu,2,0.0,0.0,0.018782059,0.051574204,0.12097162,0.1057577,0.035236754,0.201945,0.025787102,0.034433775,0.0
1108152,H,Paneth cells,imu,12,0.009116217,0.00013854729,0.8046417,0.02493685,0.03486007,0.025019983,0.0038381966,0.05284469,0.008166767,0.029064735,0.076741345
1108152,H,Plasma cells-IgA,imu,11,0.00093769416,0.025015086,0.0040586423,0.021653501,0.05315643,0.027137537,0.046245992,0.11848449,0.0022720539,0.0,0.05436997
1108152,H,Plasma cells-IgG,epi,1,0.0,0.0,0.488456,0.0,0.3325709,0.15519975,0.0,0.11938442,0.0,0.0,0.0
1108152,H,Stem-like cells-OLFM4-hi,epi,16,0.24659397,0.0029758953,0.64722764,0.48876438,0.26469743,0.15740237,0.008758992,0.5555645,0.049529776,0.17662694,0.01766864
1108152,H,Stem-like cells-OLFM4-hi,imu,43,0.031815574,0.0029184243,0.8403153,0.20236482,0.25263497,0.14917532,0.053745493,0.47749195,0.045006197,0.04782497,0.057460833
1108152,H,Tissue macrophage-KRT-hi,epi,1,0.08294932,0.07603687,0.0,0.12558925,0.13034892,0.18248849,0.0,0.28272355,0.0,0.0,0.0
1108152,H,Trophocyte,imu,4,0.022722172,0.7439814,0.03199862,0.05144222,0.1411598,0.14045759,0.14208785,0.25833574,0.13321424,0.0,0.044194955
1108152,H,Tuft cells,epi,2,0.0388131,0.0,0.621582,0.15858945,0.20426875,0.15178369,0.016591532,0.2923312,0.085911155,0.050430145,0.027652554
1108152,H,Tuft cells,imu,1,0.06993891,0.0,0.5168158,0.20981674,0.10990401,0.15386562,0.0,0.059179083,0.0,0.0,0.0
1108152,H,Venous endothelium,imu,1,0.0,0.08469873,0.073477015,0.22690114,0.23774967,0.19127536,0.059282493,0.295218,0.031031068,0.0,0.07275596
1108156,H,Arterial endothelium,epi,5,0.059815127,0.103359,0.099511705,0.14475378,0.19932742,0.17328706,0.068070516,0.2152921,0.053819142,0.037764423,0.03486123
1108156,H,B cells,epi,746,0.04478794,0.0041283066,0.0047860006,0.02947883,0.11739854,0.068186946,0.036352023,0.18570027,0.004078928,0.0035976265,0.028705282
1108156,H,CCR7hi CD4 T cells,epi,143,0.038444202,0.01028887,0.0057781525,0.014814605,0.107786864,0.07284919,0.04718824,0.13098711,0.0020985364,0.00401419,0.03594542
1108156,H,CD4 T cells,epi,358,0.04074516,0.020185556,0.011390301,0.028326934,0.17174977,0.1143507,0.06679071,0.18032293,0.002877889,0.014398853,0.047646534
1108156,H,CD63+CD81+ macrophage,epi,5,0.10097613,0.05437038,0.013317841,0.07672592,0.30414194,0.14228395,0.35817808,0.41168928,0.033047713,0.015225938,0.12479345
1108156,H,CD69+ CD4 T cells,epi,1,0.07038398,0.0,0.07038398,0.07038398,0.1721881,0.12053167,0.0,0.38719684,0.0,0.0,0.0
1108156,H,CD8 intraepithelial cells,epi,59,0.08552138,0.008382559,0.06302242,0.06842905,0.16524059,0.10535109,0.024314784,0.19885181,0.003806991,0.017317798,0.038871225
1108156,H,CD8 intraepithelial cells,imu,6,0.23796926,0.0,0.13428138,0.31377473,0.15688173,0.09157851,0.0,0.21861158,0.0,0.0,0.0
1108156,H,Colonocytes-LGALS4-hi,epi,47,0.12436448,0.003125816,0.56978506,0.2075612,0.29021943,0.14520387,0.025642,0.5195931,0.021409197,0.06436698,0.02237695
1108156,H,Colonocytes-LGALS4-hi,imu,884,0.1946833,0.0017169307,0.904321,0.32159275,0.2200979,0.085445285,0.00413459,0.46812126,0.030717054,0.039961457,0.0145148365
1108156,H,Contractile pericytes,epi,1,0.04311393,0.5382123,0.08622786,0.08622786,0.18616396,0.04742532,0.04742532,0.4760148,0.0,0.079042196,0.079042196
1108156,H,Cycling B cells,epi,7,0.03477657,0.00221904,0.056038115,0.033138357,0.4008796,0.19928096,0.021011997,0.4131692,0.0024207707,0.0,0.020547947
1108156,H,Cycling B cells,imu,1,0.0,0.0,0.12638879,0.20997769,0.16498247,0.0,0.17090917,0.14145814,0.0,0.0,0.0
1108156,H,Cycling T cells,epi,2,0.0,0.02604745,0.13810065,0.123272456,0.3863945,0.2085642,0.11871874,0.39679015,0.0,0.0,0.18116984
1108156,H,Cycling endothelium,epi,1,0.058012582,0.0645106,0.13063627,0.1956126,0.314611,0.2623237,0.0,0.24216716,0.110355735,0.054831933,0.05932155
1108156,H,Cycling myeloid,epi,8,0.05025313,0.023510598,0.13794518,0.13757297,0.33435374,0.17059085,0.20009907,0.3252265,0.009560473,0.008126091,0.1013805
1108156,H,Dendritic cell - cDC1,epi,6,0.06555362,0.045278627,0.07579494,0.05219123,0.23301846,0.15541185,0.11752852,0.2550677,0.0048814565,0.0,0.08882294
1108156,H,Dendritic cell - cDC2,epi,14,0.04993661,0.061916795,0.04891975,0.098374404,0.19337395,0.116677865,0.23238443,0.22895432,0.013080222,0.026734235,0.10658159
1108156,H,Enteric glia,epi,2,0.08953281,0.2884711,0.083568215,0.2220422,0.1354231,0.121511556,0.0,0.19999383,0.21385242,0.0,0.10774659
1108156,H,Enterocyte-ANPEP-hi,epi,103,0.42524052,0.0024705692,0.25672045,0.5048465,0.20993486,0.13851531,0.019553658,0.40937245,0.027570788,0.19274096,0.06997223
1108156,H,Enterocyte-ANPEP-hi,imu,6,0.5330224,0.0009089804,0.26391628,0.679729,0.2414242,0.18911397,0.0056769443,0.49026942,0.03702929,0.3310704,0.030635564
1108156,H,Enterocyte-FABP-hi,epi,329,0.4723177,0.0008881043,0.28903243,0.5228119,0.23083559,0.12791301,0.015554358,0.4814875,0.04320309,0.20742005,0.026747642
1108156,H,Enterocyte-FABP-hi,imu,8193,0.43567398,0.0021828932,0.52471435,0.6387518,0.2068205,0.12220138,0.01226306,0.39399552,0.03197135,0.19486953,0.017585002
1108156,H,Enterocyte-mito-hi,epi,558,0.37474748,0.00347193,0.3062035,0.43652496,0.2003534,0.13007152,0.023726163,0.3880281,0.034329966,0.20126589,0.053345956
1108156,H,Enterocyte-mito-hi,imu,326,0.25705472,0.0018416547,0.60382134,0.3925759,0.16788384,0.07895924,0.00324392,0.3568604,0.024777561,0.06591613,0.01598375
1108156,H,Enterocytes-FTL-hi,imu,43,0.6121222,0.0018910496,0.4815924,0.8032881,0.34607875,0.21652158,0.016980687,0.74047637,0.056354918,0.33312523,0.023529751
1108156,H,Enterocytes-FTL-hi2,imu,8,0.5725815,0.025409639,0.7298275,0.765746,0.33884308,0.1881722,0.013478128,0.684843,0.060169533,0.31574318,0.036230393
1108156,H,Enteroendocrine cells,epi,18,0.108591534,0.027857913,0.45857817,0.17521232,0.18976891,0.09981479,0.03187698,0.31291476,0.048150826,0.042718604,0.040188536
1108156,H,Enteroendocrine cells,imu,88,0.4289527,0.005819108,0.40301618,0.643061,0.24030997,0.14451024,0.014640894,0.44980153,0.048363093,0.25874203,0.021235613
1108156,H,Follicular helper T cells,epi,18,0.041693747,0.0097549595,0.013113661,0.03139206,0.16761999,0.10736788,0.03364883,0.23026387,0.0,0.0,0.03296956
1108156,H,GZMK-hi CD8 T cells,epi,63,0.03490006,0.0055661555,0.008878773,0.021402637,0.15041035,0.09452637,0.0880646,0.18251584,0.0020810815,0.011699713,0.05757086
1108156,H,Goblet cells,epi,207,0.11597397,0.01729728,1.3058796,0.19842795,0.16191685,0.09446741,0.05345673,0.30583265,0.041730747,0.057504598,0.08360252
1108156,H,Goblet cells,imu,169,0.27470154,0.0061393376,1.0990034,0.38505134,0.15100655,0.07649667,0.004115139,0.34103537,0.028542299,0.06414558,0.023949277
1108156,H,ILCs,epi,6,0.035399705,0.026390577,0.02433782,0.053250626,0.17199911,0.14419776,0.20725846,0.24812035,0.0075591835,0.015746117,0.0
1108156,H,Inflammatory fibroblasts,epi,3,0.102133185,0.42011145,0.18423551,0.1735522,0.0806335,0.06401294,0.08374035,0.060015783,0.0,0.0,0.0
1108156,H,Intraepithelial Tgd,epi,10,0.062107254,0.0078859795,0.05390204,0.03516338,0.22758278,0.17107779,0.0931684,0.17809533,0.013104635,0.05621133,0.06796856
1108156,H,Intraepithelial Tgd,imu,4,0.062095877,0.0,0.05482229,0.047775373,0.15993886,0.02219806,0.0,0.16146064,0.0,0.0,0.0
1108156,H,LP-associated NK-Tgd,epi,6,0.017979516,0.0,0.07326346,0.030919135,0.13755713,0.11016244,0.044941414,0.16654712,0.0,0.04881904,0.15308802
1108156,H,Lymphatic endothelium,epi,2,0.044113107,0.15549058,0.2511299,0.16215059,0.25244954,0.18709227,0.033858754,0.35456347,0.16344172,0.0,0.17170185
1108156,H,Lyve1 macrophage,epi,1,0.0,0.0,0.13307855,0.0,0.10456172,0.1463864,0.53226995,0.33781478,0.0,0.0,0.3390143
1108156,H,M2-like macrophage,epi,133,0.050389457,0.024853198,0.016831793,0.11282396,0.19641727,0.11964468,0.15089191,0.29699007,0.03167876,0.015101088,0.18663777
1108156,H,M2-like macrophage,imu,1,0.29507443,0.0,0.05816272,0.15150976,0.04569928,0.0,0.0,0.2480401,0.0,0.10663165,0.0
1108156,H,M2-like macrophage-A2M-hi,epi,1,0.060887415,0.0,0.03919421,0.18185169,0.103377625,0.13856372,0.44947553,0.22496298,0.021693204,0.03977087,0.25385302
1108156,H,Mast cells,epi,52,0.05270891,0.03898981,0.07782258,0.048504733,0.12293221,0.06368598,0.14915241,0.20289692,0.011410064,0.014200691,0.02870516
1108156,H,Mito-hi endothelium,epi,1,0.0,0.0,0.070278734,0.070278734,0.055219006,0.0,0.0,0.23786649,0.0,0.0,0.0
1108156,H,Myofibroblasts,epi,9,0.030556466,1.1375011,0.088568896,0.069241315,0.24311985,0.1285767,0.05693094,0.25094512,0.045219593,0.0365033,0.077338256
1108156,H,NAMPThi-Neutrophils,epi,1,0.021712368,0.0,0.060938194,0.19187641,0.16670603,0.13868281,0.75564885,0.37333483,0.066538736,0.0,0.03980601
1108156,H,PLGC2-hi T cells,epi,7,0.058169894,0.0,0.014013764,0.014013764,0.062244155,0.033959415,0.01541514,0.06868348,0.0,0.03199234,0.0
1108156,H,Paneth cells,epi,1,0.028865946,0.0,0.8838273,0.029965652,0.10330082,0.056963027,0.0,0.29931465,0.04068372,0.014005828,0.08750637
1108156,H,Paneth cells,imu,43,0.13857654,0.0029587476,1.0030979,0.20987941,0.07725921,0.024010386,0.0,0.16458268,0.017631374,0.020724695,0.014099626
1108156,H,Pericytes,epi,4,0.051522955,0.39396182,0.10261461,0.10463262,0.2099551,0.113029175,0.050860126,0.3325556,0.034372903,0.0,0.06690184
1108156,H,Plasma cells-IgA,epi,273,0.032649733,0.019750051,0.039457314,0.03964673,0.05430531,0.030096397,0.055980638,0.12883662,0.0024715713,0.003684254,0.03599749
1108156,H,Plasma cells-IgA,imu,1,0.4063111,0.0,0.43431377,0.5679752,0.17644745,0.123513214,0.0,0.4750508,0.0,0.20585535,0.0
1108156,H,Plasma cells-IgG,epi,53,0.03230633,0.01574037,0.0427558,0.042197093,0.06751683,0.036276486,0.03362473,0.120706,0.0036268951,0.0028572136,0.03903873
1108156,H,Regulatory T cells,epi,19,0.051814765,0.0062632854,0.010036944,0.04256576,0.20957145,0.12306738,0.061985105,0.2525923,0.012081694,0.0037693663,0.019712621
1108156,H,Stem-like cells-OLFM4-hi,epi,568,0.2655612,0.003188307,0.5361184,0.39904776,0.29294306,0.18155403,0.039678596,0.5569223,0.052989174,0.19107294,0.04842382
1108156,H,Stem-like cells-OLFM4-hi,imu,23,0.16101527,0.0039162664,0.7652762,0.33181193,0.2680247,0.1252883,0.006883986,0.56093156,0.041035503,0.04905171,0.014851793
1108156,H,Telocyte,epi,15,0.071438774,1.0310293,0.101229176,0.0782526,0.14487907,0.14053956,0.029495787,0.21675853,0.09252391,0.010079522,0.07854562
1108156,H,Tissue fibroblast,epi,1,0.0,0.62895805,0.04163359,0.0,0.2286272,0.32007807,0.100889996,0.21852139,0.04163359,0.0,0.07632825
1108156,H,Tissue macrophage,epi,21,0.05446279,0.02611227,0.045837812,0.08537978,0.20237905,0.09145526,0.0821329,0.27212328,0.019468848,0.0014034292,0.04887897
1108156,H,Tissue macrophage-KRT-hi,epi,6,0.3489628,0.005823782,0.17639722,0.44804922,0.1556717,0.08307501,0.059322458,0.31785458,0.040401306,0.11503285,0.09630125
1108156,H,Tissue macrophage-KRT-hi,imu,17,0.4092642,0.015704568,0.46831524,0.601096,0.23007089,0.12499547,0.015453325,0.38221014,0.021929428,0.10973751,0.014203176
1108156,H,Trophocyte,epi,59,0.059327904,0.6813798,0.09792312,0.07943413,0.16335197,0.0985413,0.12838988,0.23395285,0.1037525,0.007057274,0.07414907
1108156,H,Tuft cells,epi,20,0.09695616,0.003487931,0.52247864,0.09569402,0.12422334,0.08445291,0.032956112,0.18803123,0.040557668,0.042587455,0.036899764
1108156,H,Tuft cells,imu,10,0.20174639,0.0,0.59483,0.21952033,0.19398907,0.07235018,0.014023842,0.24910021,0.026784495,0.080231085,0.023830373
1108156,H,Venous endothelium,epi,27,0.07287323,0.062842555,0.078533076,0.19092037,0.20978586,0.16953118,0.04818627,0.25926325,0.064841814,0.03130677,0.051091023
111891,H,Arterial endothelium,imu,13,0.011765474,0.14676085,0.08768021,0.08557807,0.1937513,0.25290188,0.16402599,0.16632168,0.09439317,0.030282892,0.06406495
111891,H,B cells,imu,10,0.0,0.0,0.12131125,0.0505747,0.098934665,0.08081864,0.02481178,0.10090929,0.019545972,0.0,0.013231131
111891,H,CCR7hi CD4 T cells,imu,18,0.0,0.0048207273,0.023020513,0.01876015,0.0748629,0.05368848,0.077427976,0.10609631,0.0063613267,0.0,0.045353778
111891,H,CD4 T cells,imu,57,0.0032765584,0.0059994897,0.02557788,0.024619006,0.0957598,0.07567435,0.08354527,0.112313285,0.0019592047,0.0040032277,0.03169833
111891,H,CD69+ CD4 T cells,imu,477,0.001843865,0.00571917,0.084764,0.023652425,0.1145202,0.08933302,0.07030097,0.1274679,0.0021891177,0.0050257924,0.04189233
111891,H,CD8 intraepithelial cells,epi,274,0.06905568,0.0037548507,0.15263763,0.08780297,0.09049526,0.059745975,0.028750477,0.08843331,0.002945462,0.020382026,0.02782444
111891,H,CD8 intraepithelial cells,imu,56,0.010465853,0.0063102655,0.16561456,0.04647419,0.13444129,0.08055396,0.0449795,0.15582871,0.0100472355,0.019117137,0.029093707
111891,H,Colonocytes-LGALS4-hi,epi,159,0.098464616,0.0,0.7017809,0.26780388,0.31988204,0.14160393,0.010860738,0.56272274,0.043022048,0.02002737,0.009723163
111891,H,Colonocytes-LGALS4-hi,imu,85,0.040722355,0.00096956344,0.82591003,0.23392956,0.28671178,0.14945525,0.03552398,0.55806875,0.058453485,0.03160535,0.029602926
111891,H,Cycling T cells,epi,1,0.0,0.0,0.2741311,0.03862234,0.15896052,0.08496915,0.11370051,0.3609438,0.0,0.0,0.07080762
111891,H,Cycling myeloid,imu,2,0.0,0.069427565,0.3966592,0.033138115,0.12952769,0.07198298,0.08692006,0.58479536,0.08801102,0.0,0.32270706
111891,H,Dendritic cell - cDC1,imu,2,0.0,0.011825969,0.060098216,0.03583944,0.1877999,0.2334215,0.07683297,0.3822511,0.0129010575,0.0,0.023651939
111891,H,Dendritic cell - cDC2,imu,10,0.0051179407,0.06851939,0.081449546,0.08251056,0.24015284,0.15051058,0.11301184,0.2725217,0.011317536,0.006282267,0.09876976
111891,H,Enterocyte-ANPEP-hi,epi,62,0.3699679,0.0049540284,0.2887666,0.48792228,0.21759985,0.1874244,0.029414829,0.2972387,0.037042588,0.46743703,0.037755307
111891,H,Enterocyte-ANPEP-hi,imu,650,0.38117474,0.002739004,0.31704503,0.45321092,0.20388801,0.19241348,0.043075677,0.2832619,0.031978592,0.44530758,0.05418864
111891,H,Enterocyte-FABP-hi,epi,356,0.4771892,0.0014363306,0.49100053,0.62722903,0.33453128,0.22431754,0.019784123,0.53647286,0.05358558,0.22391827,0.0033850088
111891,H,Enterocyte-FABP-hi,imu,86,0.45152918,0.0022107093,0.43002054,0.54372114,0.2550011,0.20672135,0.043449674,0.4411021,0.041772164,0.35751772,0.012107989
111891,H,Enterocyte-mito-hi,epi,117,0.17538361,0.013900786,0.2387411,0.2871223,0.06763629,0.10819127,0.025418166,0.10874418,0.037793033,0.36177468,0.06354208
111891,H,Enterocyte-mito-hi,imu,28,0.075189166,0.0069463057,0.44415832,0.1673988,0.09920322,0.10736283,0.034290496,0.18337421,0.018610109,0.11147219,0.084893785
111891,H,Enterocytes-MT-hi,epi,886,0.44432262,0.0012474674,0.92948043,0.57810634,0.258889,0.19126385,0.03156964,0.37654033,0.046479266,0.4225119,0.025904046
111891,H,Enterocytes-MT-hi,imu,3,0.23133779,0.0,0.98281336,0.3458799,0.16931856,0.10908786,0.018586723,0.13010044,0.012239363,0.17685574,0.024689352
111891,H,Enteroendocrine cells,epi,11,0.14693503,0.009997814,0.29304165,0.20063862,0.089949615,0.06496357,0.0064483914,0.1707688,0.025552409,0.21231614,0.032104384
111891,H,Enteroendocrine cells,imu,28,0.07043603,0.014787957,0.4562795,0.12663838,0.13973221,0.09988789,0.026566839,0.20513904,0.027463173,0.092337966,0.07041709
111891,H,Follicular helper T cells,imu,1,0.0,0.0,0.0,0.06858845,0.16167277,0.15089458,0.0,0.11607276,0.06858845,0.0,0.0
111891,H,GZMB-hi B cell,imu,4,0.0,0.0,0.055957276,0.11767151,0.096796915,0.11393284,0.013877925,0.15642865,0.018933928,0.0,0.14524165
111891,H,GZMK-hi CD8 T cells,epi,1,0.0,0.0,0.048643757,0.0,0.038220096,0.14168528,0.0,0.06782857,0.0,0.0,0.0
111891,H,GZMK-hi CD8 T cells,imu,18,0.0,0.0,0.06889367,0.027443431,0.12707132,0.072478294,0.069640316,0.14891362,0.0046739844,0.0,0.034119256
111891,H,Goblet cells,epi,175,0.089066386,0.023378195,0.50310045,0.10713815,0.040696364,0.05148528,0.015345648,0.0626179,0.013628108,0.09265911,0.09133071
111891,H,Goblet cells,imu,460,0.06379182,0.009378581,1.220706,0.12645324,0.090292536,0.09321161,0.031570658,0.14274666,0.02808663,0.059524756,0.11409651
111891,H,ILCs,imu,1,0.0,0.0,0.090261385,0.14616238,0.11484187,0.12298218,0.06149109,0.26840118,0.0,0.0,0.10248515
111891,H,Inflammatory fibroblasts,imu,8,0.010101043,0.2598781,0.19732125,0.02890886,0.043894757,0.04932128,0.009531574,0.026524074,0.008887902,0.0,0.11289167
111891,H,Intraepithelial Tgd,epi,28,0.029477933,0.009153753,0.07910796,0.06383826,0.18038596,0.08624695,0.02092814,0.20810981,0.0043392247,0.0046750447,0.033372816
111891,H,Intraepithelial Tgd,imu,38,0.0016715685,0.005540368,0.06930601,0.026389366,0.15861103,0.10864478,0.093719915,0.16927472,0.004733596,0.026033947,0.0508364
111891,H,LP-associated NK-Tgd,imu,14,0.0,0.0,0.0872129,0.027580794,0.12180822,0.08247559,0.048517775,0.1622803,0.0071498225,0.008535483,0.047376674
111891,H,Lymphatic endothelium,imu,2,0.0,0.104889385,0.4150406,0.1217415,0.083872676,0.14599061,0.016297713,0.097196266,0.1348238,0.0,0.16139528
111891,H,Lyve1 macrophage,imu,1,0.0,0.040768363,0.09433522,0.11926554,0.10906485,0.14295207,0.198214,0.122011885,0.024930323,0.0,0.13711679
111891,H,M2-like macrophage,epi,1,0.0,0.045549717,0.07788955,0.056397896,0.09700295,0.13580413,0.05465966,0.27497697,0.0,0.0,0.29758623
111891,H,M2-like macrophage,imu,7,0.011738285,0.013831856,0.067670666,0.09500344,0.16455933,0.16643558,0.13010667,0.16017853,0.030921003,0.01429382,0.1897138
111891,H,Mast cells,imu,9,0.0,0.015169418,0.11820894,0.05022693,0.1377088,0.12903136,0.16003071,0.13347232,0.012224617,0.0,0.088023156
111891,H,Mito-hi endothelium,imu,1,0.0,0.0,0.2250046,0.0,0.17678933,0.12375253,0.0,0.09519425,0.0,0.0,0.0
111891,H,Monocyte-HSP-hi,imu,1,0.10988349,0.10072653,0.21186608,0.0,0.05548874,0.15536846,0.9705347,0.059757102,0.10988349,0.0,0.25155813
111891,H,NAMPThi-Neutrophils,imu,29,0.029713374,0.06100672,0.09187495,0.10764519,0.18305331,0.15423891,0.61762357,0.24330854,0.022308793,0.010616411,0.11096583
111891,H,PLGC2-hi T cells,epi,2,0.0,0.0,0.15921476,0.02400717,0.06886724,0.0,0.0,0.12801567,0.0,0.0,0.0
111891,H,PLGC2-hi T cells,imu,18,0.0,0.0,0.09506333,0.012605951,0.04656514,0.06611046,0.011362907,0.045160886,0.0,0.0,0.04001339
111891,H,Paneth cells,imu,216,0.015558012,0.0011667219,0.9658258,0.038433213,0.041073482,0.033472095,0.008474295,0.077474385,0.011419754,0.020966036,0.041266974
111891,H,Plasma cells-IgA,imu,2,0.006080461,0.010489117,0.018241383,0.018335542,0.042636648,0.026754027,0.012586941,0.072300315,0.0,0.0,0.08106436
111891,H,Regulatory T cells,imu,3,0.0,0.0,0.16112973,0.02877926,0.12406287,0.15899396,0.05821008,0.0919374,0.0,0.0,0.1790626
111891,H,Stem-like cells-OLFM4-hi,epi,11,0.15971857,0.0012994516,0.6869764,0.2731013,0.24629512,0.14386286,0.014115092,0.49828577,0.06325502,0.11026282,0.01778723
111891,H,Stem-like cells-OLFM4-hi,imu,337,0.08528372,0.0024065736,0.76921946,0.22841902,0.23084822,0.14650619,0.0377911,0.4358567,0.04704576,0.108792484,0.061064195
111891,H,Tissue fibroblast,imu,13,0.012998099,0.9596387,0.11105667,0.06007938,0.21879052,0.17572321,0.109733455,0.2102373,0.08914713,0.0037527739,0.055659734
111891,H,Tissue macrophage,epi,4,0.049834948,0.031688206,0.19434851,0.036486376,0.16672708,0.08470286,0.0,0.2925184,0.0,0.0,0.042728987
