annotation2v2,fraction,feature,normal_mean,fibrotic_mean,fibrotic_minus_normal,inflamed_mean,inflamed_minus_normal
Enterocyte-ANPEP-hi,epi,epithelial_repair_mean,0.31757068634033203,0.363134503364563,0.04556381702423096,,
Enterocyte-ANPEP-hi,epi,fatty_acid_metabolism_mean,0.5236940383911133,0.5179073214530945,-0.005786716938018799,,
Enterocyte-ANPEP-hi,epi,glycolysis_mean,0.21154236793518066,0.2335754930973053,0.022033125162124634,,
Enterocyte-ANPEP-hi,epi,hypoxia_mean,0.156211256980896,0.1653226613998413,0.009111404418945312,,
Enterocyte-ANPEP-hi,epi,inflammation_mean,0.024940522387623787,0.0375799797475338,0.012639457359910011,,
Enterocyte-ANPEP-hi,epi,oxidative_phosphorylation_mean,0.2660304605960846,0.2901349663734436,0.02410450577735901,,
Enterocyte-ANPEP-hi,epi,retinoid_vitamin_a_mean,0.029418738558888435,0.02770090475678444,-0.0017178338021039963,,
Enterocyte-ANPEP-hi,epi,epithelial_bile_urea_transport_mean,0.31750014424324036,0.3252454400062561,0.007745295763015747,,
Enterocyte-ANPEP-hi,epi,fibrotic_amino_acid_transport_mean,0.0308919046074152,0.029331408441066742,-0.0015604961663484573,,
Enterocyte-ANPEP-hi,imu,bile_acid_transport_mean,0.38220521807670593,0.22011198103427887,-0.16209323704242706,,
Enterocyte-ANPEP-hi,imu,ecm_remodeling_mean,0.0032937272917479277,0.005588142201304436,0.002294414909556508,,
Enterocyte-ANPEP-hi,imu,epithelial_repair_mean,0.3454987704753876,0.4569014608860016,0.11140269041061401,,
Enterocyte-ANPEP-hi,imu,fatty_acid_metabolism_mean,0.5894808173179626,0.5902904272079468,0.0008096098899841309,,
Enterocyte-ANPEP-hi,imu,glycolysis_mean,0.23406296968460083,0.2491123378276825,0.015049368143081665,,
Enterocyte-ANPEP-hi,imu,hypoxia_mean,0.17351625859737396,0.1913910061120987,0.01787474751472473,,
Enterocyte-ANPEP-hi,imu,inflammation_mean,0.05523637682199478,0.07143954932689667,0.016203172504901886,,
Enterocyte-ANPEP-hi,imu,oxidative_phosphorylation_mean,0.3381531834602356,0.30982980132102966,-0.028323382139205933,,
Enterocyte-ANPEP-hi,imu,retinoid_vitamin_a_mean,0.04181090369820595,0.04480605199933052,0.0029951483011245728,,
Enterocyte-ANPEP-hi,imu,epithelial_bile_urea_transport_mean,0.3215016722679138,0.33491528034210205,0.013413608074188232,,
Enterocyte-ANPEP-hi,imu,fibrotic_amino_acid_transport_mean,0.044725432991981506,0.05745390057563782,0.012728467583656311,,
Enterocyte-FABP-hi,epi,bile_acid_transport_mean,0.3446468412876129,0.3892974257469177,0.04465058445930481,0.0,-0.3446468412876129
Enterocyte-FABP-hi,epi,ecm_remodeling_mean,0.0020300881005823612,0.004350471310317516,0.002320383209735155,0.0,-0.0020300881005823612
Enterocyte-FABP-hi,epi,epithelial_repair_mean,0.5000186562538147,0.8488807082176208,0.34886205196380615,0.3549530804157257,-0.145065575838089
Enterocyte-FABP-hi,epi,fatty_acid_metabolism_mean,0.516108512878418,0.6120368838310242,0.0959283709526062,0.6595659255981445,0.14345741271972656
Enterocyte-FABP-hi,epi,glycolysis_mean,0.230376198887825,0.22308434545993805,-0.007291853427886963,0.26537221670150757,0.034996017813682556
Enterocyte-FABP-hi,epi,hypoxia_mean,0.14623180031776428,0.14621536433696747,-1.6435980796813965e-05,0.11406228691339493,-0.032169513404369354
Enterocyte-FABP-hi,epi,inflammation_mean,0.01817837543785572,0.042109277099370956,0.023930901661515236,0.1072964146733284,0.08911803923547268
Enterocyte-FABP-hi,epi,oxidative_phosphorylation_mean,0.3278537690639496,0.37318143248558044,0.04532766342163086,0.510377824306488,0.18252405524253845
Enterocyte-FABP-hi,epi,retinoid_vitamin_a_mean,0.027713363990187645,0.036204732954502106,0.00849136896431446,0.06368902325630188,0.035975659266114235
Enterocyte-FABP-hi,epi,epithelial_bile_urea_transport_mean,0.2185928225517273,0.26071107387542725,0.04211825132369995,0.03465929999947548,-0.18393352255225182
Enterocyte-FABP-hi,epi,fibrotic_amino_acid_transport_mean,0.01589842326939106,0.01833193004131317,0.0024335067719221115,0.034742388874292374,0.018843965604901314
Enterocyte-FABP-hi,imu,bile_acid_transport_mean,0.4321887195110321,0.19105611741542816,-0.24113260209560394,0.0,-0.4321887195110321
Enterocyte-FABP-hi,imu,ecm_remodeling_mean,0.0017897102516144514,0.004192358814179897,0.002402648562565446,0.10665594786405563,0.10486623761244118
Enterocyte-FABP-hi,imu,epithelial_repair_mean,0.403807669878006,0.499815434217453,0.09600776433944702,0.39845985174179077,-0.00534781813621521
Enterocyte-FABP-hi,imu,fatty_acid_metabolism_mean,0.5690796971321106,0.5708310604095459,0.0017513632774353027,0.0,-0.5690796971321106
Enterocyte-FABP-hi,imu,glycolysis_mean,0.2266213297843933,0.22190682590007782,-0.004714503884315491,0.2216561883687973,-0.004965141415596008
Enterocyte-FABP-hi,imu,hypoxia_mean,0.13282838463783264,0.14945974946022034,0.016631364822387695,0.31031864881515503,0.1774902641773224
Enterocyte-FABP-hi,imu,inflammation_mean,0.03651728853583336,0.04836966097354889,0.01185237243771553,0.0,-0.03651728853583336
Enterocyte-FABP-hi,imu,oxidative_phosphorylation_mean,0.3893146216869354,0.36952269077301025,-0.01979193091392517,0.0984516441822052,-0.2908629775047302
Enterocyte-FABP-hi,imu,retinoid_vitamin_a_mean,0.03319566324353218,0.036758583039045334,0.003562919795513153,0.0,-0.03319566324353218
Enterocyte-FABP-hi,imu,epithelial_bile_urea_transport_mean,0.20269626379013062,0.21924380958080292,0.016547545790672302,0.0,-0.20269626379013062
Enterocyte-FABP-hi,imu,fibrotic_amino_acid_transport_mean,0.015533458441495895,0.02147482894361019,0.005941370502114296,0.0,-0.015533458441495895
Enterocyte-mito-hi,epi,bile_acid_transport_mean,0.10762136429548264,0.10244753956794739,-0.005173824727535248,0.005228677298873663,-0.10239268699660897
Enterocyte-mito-hi,epi,ecm_remodeling_mean,0.004490698222070932,0.006241120398044586,0.0017504221759736538,0.010964159853756428,0.006473461631685495
Enterocyte-mito-hi,epi,epithelial_repair_mean,0.46123674511909485,0.6696553826332092,0.20841863751411438,0.5122169256210327,0.050980180501937866
Enterocyte-mito-hi,epi,fatty_acid_metabolism_mean,0.28531792759895325,0.2559460699558258,-0.02937185764312744,0.1715802401304245,-0.11373768746852875
Enterocyte-mito-hi,epi,glycolysis_mean,0.17017513513565063,0.1970779001712799,0.026902765035629272,0.19651541113853455,0.02634027600288391
Enterocyte-mito-hi,epi,hypoxia_mean,0.1087992787361145,0.1266193836927414,0.017820104956626892,0.11813506484031677,0.00933578610420227
Enterocyte-mito-hi,epi,inflammation_mean,0.02026948891580105,0.025427620857954025,0.005158131942152977,0.08701108396053314,0.0667415950447321
Enterocyte-mito-hi,epi,oxidative_phosphorylation_mean,0.3010283410549164,0.2713053226470947,-0.029723018407821655,0.3150162994861603,0.013987958431243896
Enterocyte-mito-hi,epi,retinoid_vitamin_a_mean,0.01699136197566986,0.020487472414970398,0.003496110439300537,0.021025579422712326,0.004034217447042465
Enterocyte-mito-hi,epi,epithelial_bile_urea_transport_mean,0.11565498262643814,0.11718013137578964,0.0015251487493515015,0.00958435982465744,-0.1060706228017807
Enterocyte-mito-hi,epi,fibrotic_amino_acid_transport_mean,0.035346388816833496,0.03295242041349411,-0.002393968403339386,0.010264629498124123,-0.025081759318709373
Enterocyte-mito-hi,imu,bile_acid_transport_mean,0.10239871591329575,0.04296219348907471,-0.05943652242422104,0.011805335991084576,-0.09059337992221117
Enterocyte-mito-hi,imu,ecm_remodeling_mean,0.005803375039249659,0.008719385601580143,0.0029160105623304844,0.004638859070837498,-0.0011645159684121609
Enterocyte-mito-hi,imu,epithelial_repair_mean,0.5360952615737915,0.5401937365531921,0.004098474979400635,0.5503583550453186,0.0142630934715271
Enterocyte-mito-hi,imu,fatty_acid_metabolism_mean,0.23044082522392273,0.18035829067230225,-0.05008253455162048,0.10616353154182434,-0.12427729368209839
Enterocyte-mito-hi,imu,glycolysis_mean,0.19869720935821533,0.2137242704629898,0.015027061104774475,0.2792424261569977,0.08054521679878235
Enterocyte-mito-hi,imu,hypoxia_mean,0.12310968339443207,0.12987232208251953,0.006762638688087463,0.159273162484169,0.03616347908973694
Enterocyte-mito-hi,imu,inflammation_mean,0.03904089331626892,0.03549432009458542,-0.003546573221683502,0.06528688222169876,0.02624598890542984
Enterocyte-mito-hi,imu,oxidative_phosphorylation_mean,0.3173120319843292,0.2947074770927429,-0.022604554891586304,0.47938162088394165,0.16206958889961243
Enterocyte-mito-hi,imu,retinoid_vitamin_a_mean,0.018941670656204224,0.01836804486811161,-0.0005736257880926132,0.013014025054872036,-0.005927645601332188
Enterocyte-mito-hi,imu,epithelial_bile_urea_transport_mean,0.0789596289396286,0.07274285703897476,-0.006216771900653839,0.026517564430832863,-0.05244206450879574
Enterocyte-mito-hi,imu,fibrotic_amino_acid_transport_mean,0.04814960062503815,0.05462617427110672,0.006476573646068573,0.058757293969392776,0.01060769334435463
Enterocytes-COX-hi,imu,bile_acid_transport_mean,0.10944469273090363,0.13161715865135193,0.022172465920448303,,
Enterocytes-COX-hi,imu,ecm_remodeling_mean,0.0,0.0276262816041708,0.0276262816041708,,
Enterocytes-COX-hi,imu,epithelial_repair_mean,1.4107251167297363,0.4670291543006897,-0.9436959624290466,,
Enterocytes-COX-hi,imu,fatty_acid_metabolism_mean,0.557455837726593,0.4738699793815613,-0.08358585834503174,,
Enterocytes-COX-hi,imu,glycolysis_mean,0.36990422010421753,0.26166340708732605,-0.10824081301689148,,
Enterocytes-COX-hi,imu,hypoxia_mean,0.3616190254688263,0.16907605528831482,-0.19254297018051147,,
Enterocytes-COX-hi,imu,inflammation_mean,0.02766697108745575,0.07331956177949905,0.045652590692043304,,
Enterocytes-COX-hi,imu,oxidative_phosphorylation_mean,0.6760510802268982,0.30710479617118835,-0.36894628405570984,,
Enterocytes-COX-hi,imu,retinoid_vitamin_a_mean,0.0826183408498764,0.015068881213665009,-0.0675494596362114,,
Enterocytes-COX-hi,imu,epithelial_bile_urea_transport_mean,0.12870897352695465,0.21367186307907104,0.0849628895521164,,
Enterocytes-COX-hi,imu,fibrotic_amino_acid_transport_mean,0.048940643668174744,0.07894407212734222,0.03000342845916748,,
Enterocytes-MT-hi,epi,bile_acid_transport_mean,0.37921157479286194,,,,
Enterocytes-MT-hi,epi,ecm_remodeling_mean,0.0,,,,
Enterocytes-MT-hi,epi,epithelial_repair_mean,1.3312004804611206,,,,
Enterocytes-MT-hi,epi,fatty_acid_metabolism_mean,0.7256520390510559,,,,
Enterocytes-MT-hi,epi,glycolysis_mean,0.11134149134159088,,,,
Enterocytes-MT-hi,epi,hypoxia_mean,0.15587808191776276,,,,
Enterocytes-MT-hi,epi,inflammation_mean,0.0,,,,
Enterocytes-MT-hi,epi,oxidative_phosphorylation_mean,0.3597186505794525,,,,
Enterocytes-MT-hi,epi,retinoid_vitamin_a_mean,0.0,,,,
Enterocytes-MT-hi,epi,epithelial_bile_urea_transport_mean,0.25979679822921753,,,,
Enterocytes-MT-hi,epi,fibrotic_amino_acid_transport_mean,0.0,,,,
Enteroendocrine cells,epi,bile_acid_transport_mean,0.12535065412521362,0.03831814229488373,-0.0870325118303299,0.0,-0.12535065412521362
Enteroendocrine cells,epi,ecm_remodeling_mean,0.017329689115285873,0.014508979395031929,-0.0028207097202539444,0.0,-0.017329689115285873
Enteroendocrine cells,epi,epithelial_repair_mean,0.33273613452911377,0.37254419922828674,0.039808064699172974,0.2752722501754761,-0.057463884353637695
Enteroendocrine cells,epi,fatty_acid_metabolism_mean,0.2013997882604599,0.1471002846956253,-0.054299503564834595,0.13763612508773804,-0.06376366317272186
Enteroendocrine cells,epi,glycolysis_mean,0.16468597948551178,0.21493448317050934,0.05024850368499756,0.0,-0.16468597948551178
Enteroendocrine cells,epi,hypoxia_mean,0.09092627465724945,0.15053649246692657,0.059610217809677124,0.0,-0.09092627465724945
Enteroendocrine cells,epi,inflammation_mean,0.012203586287796497,0.022850606590509415,0.010647020302712917,0.15139973163604736,0.13919614534825087
Enteroendocrine cells,epi,oxidative_phosphorylation_mean,0.28597715497016907,0.24533633887767792,-0.04064081609249115,0.0,-0.28597715497016907
Enteroendocrine cells,epi,retinoid_vitamin_a_mean,0.047662802040576935,0.04464949294924736,-0.0030133090913295746,0.0,-0.047662802040576935
Enteroendocrine cells,epi,epithelial_bile_urea_transport_mean,0.0785495862364769,0.039480406790971756,-0.03906917944550514,0.0,-0.0785495862364769
Enteroendocrine cells,epi,fibrotic_amino_acid_transport_mean,0.01741122640669346,0.03465089574456215,0.01723966933786869,0.0,-0.01741122640669346
Enteroendocrine cells,imu,bile_acid_transport_mean,0.0610320083796978,0.027627943083643913,-0.033404065296053886,0.013972943648695946,-0.047059064731001854
Enteroendocrine cells,imu,ecm_remodeling_mean,0.014611498452723026,0.014712721109390259,0.00010122265666723251,0.0018106676870957017,-0.012800830765627325
Enteroendocrine cells,imu,epithelial_repair_mean,0.4015008211135864,0.38495951890945435,-0.01654130220413208,0.44594067335128784,0.044439852237701416
Enteroendocrine cells,imu,fatty_acid_metabolism_mean,0.15189194679260254,0.12470678985118866,-0.02718515694141388,0.08020957559347153,-0.07168237119913101
Enteroendocrine cells,imu,glycolysis_mean,0.17184847593307495,0.17086489498615265,-0.0009835809469223022,0.20371012389659882,0.031861647963523865
Enteroendocrine cells,imu,hypoxia_mean,0.09962276369333267,0.09703993797302246,-0.002582825720310211,0.11616840213537216,0.01654563844203949
Enteroendocrine cells,imu,inflammation_mean,0.03348790481686592,0.028751585632562637,-0.004736319184303284,0.048642728477716446,0.015154823660850525
Enteroendocrine cells,imu,oxidative_phosphorylation_mean,0.2631024420261383,0.25635072588920593,-0.006751716136932373,0.3444327712059021,0.0813303291797638
Enteroendocrine cells,imu,retinoid_vitamin_a_mean,0.042805787175893784,0.042927470058202744,0.00012168288230895996,0.05053255707025528,0.007726769894361496
Enteroendocrine cells,imu,epithelial_bile_urea_transport_mean,0.04937073215842247,0.05173588916659355,0.0023651570081710815,0.03542235121130943,-0.013948380947113037
Enteroendocrine cells,imu,fibrotic_amino_acid_transport_mean,0.061830710619688034,0.06227180361747742,0.00044109299778938293,0.04919812083244324,-0.012632589787244797
Follicular helper T cells,epi,bile_acid_transport_mean,0.0028014876879751682,0.0003963714698329568,-0.0024051162181422114,0.0,-0.0028014876879751682
Follicular helper T cells,epi,ecm_remodeling_mean,0.008451356552541256,0.006622889544814825,-0.001828467007726431,0.0,-0.008451356552541256
Follicular helper T cells,epi,epithelial_repair_mean,0.016870880499482155,0.008628040552139282,-0.008242839947342873,0.007580158766359091,-0.009290721733123064
Follicular helper T cells,epi,fatty_acid_metabolism_mean,0.019063737243413925,0.0315561480820179,0.012492410838603973,0.040353525429964066,0.02128978818655014
Follicular helper T cells,epi,glycolysis_mean,0.11745163053274155,0.17271165549755096,0.05526002496480942,0.3345564007759094,0.21710477024316788
Follicular helper T cells,epi,hypoxia_mean,0.0643782839179039,0.09631983935832977,0.03194155544042587,0.2700025737285614,0.2056242898106575
Follicular helper T cells,epi,inflammation_mean,0.05207713693380356,0.05507012456655502,0.002992987632751465,0.08784909546375275,0.03577195852994919
Follicular helper T cells,epi,oxidative_phosphorylation_mean,0.1992463320493698,0.18331564962863922,-0.01593068242073059,0.22670871019363403,0.02746237814426422
Follicular helper T cells,epi,retinoid_vitamin_a_mean,0.0,0.0016266609309241176,0.0016266609309241176,0.005080875009298325,0.005080875009298325
Follicular helper T cells,epi,epithelial_bile_urea_transport_mean,0.0,0.0008244664641097188,0.0008244664641097188,0.0,0.0
Follicular helper T cells,epi,fibrotic_amino_acid_transport_mean,0.015336892567574978,0.02478041686117649,0.009443524293601513,0.030820149928331375,0.015483257360756397
Follicular helper T cells,imu,bile_acid_transport_mean,0.003794811898842454,0.0005215523415245116,-0.0032732595573179424,0.0,-0.003794811898842454
Follicular helper T cells,imu,ecm_remodeling_mean,0.006478438153862953,0.007357753813266754,0.000879315659403801,0.012911898083984852,0.006433459930121899
Follicular helper T cells,imu,epithelial_repair_mean,0.021285468712449074,0.01469398196786642,-0.006591486744582653,0.01962931826710701,-0.001656150445342064
Follicular helper T cells,imu,fatty_acid_metabolism_mean,0.031361665576696396,0.028122160583734512,-0.0032395049929618835,0.04031282663345337,0.008951161056756973
Follicular helper T cells,imu,glycolysis_mean,0.15130193531513214,0.14785747230052948,-0.003444463014602661,0.20043161511421204,0.049129679799079895
Follicular helper T cells,imu,hypoxia_mean,0.0794881284236908,0.09043958783149719,0.010951459407806396,0.11258729547262192,0.03309916704893112
Follicular helper T cells,imu,inflammation_mean,0.04146481677889824,0.046345602720975876,0.004880785942077637,0.07682941854000092,0.035364601761102676
Follicular helper T cells,imu,oxidative_phosphorylation_mean,0.18512815237045288,0.1720094233751297,-0.013118728995323181,0.2290564328432083,0.04392828047275543
Follicular helper T cells,imu,retinoid_vitamin_a_mean,0.001173296826891601,0.0012448261259123683,7.152929902076721e-05,0.010039819404482841,0.00886652257759124
Follicular helper T cells,imu,epithelial_bile_urea_transport_mean,0.002930971095338464,0.0016027293168008327,-0.001328241778537631,0.0,-0.002930971095338464
Follicular helper T cells,imu,fibrotic_amino_acid_transport_mean,0.02458006888628006,0.023724814876914024,-0.0008552540093660355,0.020482201129198074,-0.0040978677570819855
GZMB-hi B cell,epi,bile_acid_transport_mean,0.0,0.0,0.0,,
GZMB-hi B cell,epi,ecm_remodeling_mean,0.0,0.0015429658815264702,0.0015429658815264702,,
GZMB-hi B cell,epi,epithelial_repair_mean,0.07733667641878128,0.005237746983766556,-0.07209892943501472,,
GZMB-hi B cell,epi,fatty_acid_metabolism_mean,0.05387597903609276,0.06559380143880844,0.011717822402715683,,
GZMB-hi B cell,epi,glycolysis_mean,0.18969184160232544,0.1536000519990921,-0.03609178960323334,,
GZMB-hi B cell,epi,hypoxia_mean,0.10035895556211472,0.11979550868272781,0.019436553120613098,,
GZMB-hi B cell,epi,inflammation_mean,0.08219107240438461,0.04377998784184456,-0.038411084562540054,,
GZMB-hi B cell,epi,oxidative_phosphorylation_mean,0.22186200320720673,0.29336869716644287,0.07150669395923615,,
GZMB-hi B cell,epi,retinoid_vitamin_a_mean,0.0,0.0022843051701784134,0.0022843051701784134,,
GZMB-hi B cell,epi,epithelial_bile_urea_transport_mean,0.0,0.0,0.0,,
GZMB-hi B cell,epi,fibrotic_amino_acid_transport_mean,0.014064792543649673,0.08748741447925568,0.073422621935606,,
GZMB-hi B cell,imu,bile_acid_transport_mean,0.004963041748851538,0.00016156274068634957,-0.004801479008165188,0.006116584874689579,0.0011535431258380413
GZMB-hi B cell,imu,ecm_remodeling_mean,0.0017708888044580817,0.004324247594922781,0.0025533587904646993,0.006692774593830109,0.004921885789372027
GZMB-hi B cell,imu,epithelial_repair_mean,0.04537970572710037,0.027353666722774506,-0.018026039004325867,0.012063716538250446,-0.033315989188849926
GZMB-hi B cell,imu,fatty_acid_metabolism_mean,0.07698506116867065,0.06650792807340622,-0.010477133095264435,0.05112782493233681,-0.025857236236333847
GZMB-hi B cell,imu,glycolysis_mean,0.14610548317432404,0.1362408846616745,-0.009864598512649536,0.1372961699962616,-0.008809313178062439
GZMB-hi B cell,imu,hypoxia_mean,0.13617148995399475,0.11305423825979233,-0.023117251694202423,0.08354391902685165,-0.0526275709271431
GZMB-hi B cell,imu,inflammation_mean,0.04184459522366524,0.05480129271745682,0.01295669749379158,0.05980274826288223,0.017958153039216995
GZMB-hi B cell,imu,oxidative_phosphorylation_mean,0.2886917293071747,0.2599380314350128,-0.028753697872161865,0.16233421862125397,-0.12635751068592072
GZMB-hi B cell,imu,retinoid_vitamin_a_mean,0.015543985180556774,0.007444480434060097,-0.008099504746496677,0.007032118737697601,-0.008511866442859173
GZMB-hi B cell,imu,epithelial_bile_urea_transport_mean,0.0033147730864584446,0.0007506207912229002,-0.0025641522952355444,0.00476763304322958,0.0014528599567711353
GZMB-hi B cell,imu,fibrotic_amino_acid_transport_mean,0.138886496424675,0.15079493820667267,0.01190844178199768,0.2103090137243271,0.0714225172996521
GZMK-hi CD8 T cells,epi,bile_acid_transport_mean,0.0019942105282098055,0.00047206852468661964,-0.0015221420035231858,0.0,-0.0019942105282098055
GZMK-hi CD8 T cells,epi,ecm_remodeling_mean,0.010458404198288918,0.0038648240733891726,-0.006593580124899745,0.005043673794716597,-0.005414730403572321
GZMK-hi CD8 T cells,epi,epithelial_repair_mean,0.019342808052897453,0.011532753705978394,-0.00781005434691906,0.029939278960227966,0.010596470907330513
GZMK-hi CD8 T cells,epi,fatty_acid_metabolism_mean,0.030765224248170853,0.03580635040998459,0.005041126161813736,0.04531591013073921,0.01455068588256836
GZMK-hi CD8 T cells,epi,glycolysis_mean,0.1574472337961197,0.17096145451068878,0.013514220714569092,0.17175018787384033,0.014302954077720642
GZMK-hi CD8 T cells,epi,hypoxia_mean,0.10591284185647964,0.10873426496982574,0.0028214231133461,0.14843249320983887,0.04251965135335922
GZMK-hi CD8 T cells,epi,inflammation_mean,0.029401695355772972,0.04756639525294304,0.018164699897170067,0.08257907629013062,0.05317738093435764
GZMK-hi CD8 T cells,epi,oxidative_phosphorylation_mean,0.18500886857509613,0.19949661195278168,0.014487743377685547,0.2297658771276474,0.04475700855255127
GZMK-hi CD8 T cells,epi,retinoid_vitamin_a_mean,0.0,0.0019246976589784026,0.0019246976589784026,0.005502189509570599,0.005502189509570599
GZMK-hi CD8 T cells,epi,epithelial_bile_urea_transport_mean,0.002571483375504613,0.0033083511516451836,0.0007368677761405706,0.021560026332736015,0.018988542957231402
GZMK-hi CD8 T cells,epi,fibrotic_amino_acid_transport_mean,0.025002574548125267,0.042569421231746674,0.017566846683621407,0.07232903689146042,0.04732646234333515
GZMK-hi CD8 T cells,imu,bile_acid_transport_mean,0.0028053431306034327,0.00040655682096257806,-0.0023987863096408546,0.00016379168664570898,-0.0026415514439577237
GZMK-hi CD8 T cells,imu,ecm_remodeling_mean,0.0061722793616354465,0.006367521360516548,0.0001952419988811016,0.004392404109239578,-0.0017798752523958683
GZMK-hi CD8 T cells,imu,epithelial_repair_mean,0.019320029765367508,0.01303902268409729,-0.006281007081270218,0.009608680382370949,-0.00971134938299656
GZMK-hi CD8 T cells,imu,fatty_acid_metabolism_mean,0.03133215755224228,0.02436322160065174,-0.006968935951590538,0.027621988207101822,-0.003710169345140457
GZMK-hi CD8 T cells,imu,glycolysis_mean,0.14805664122104645,0.14998012781143188,0.001923486590385437,0.17116115987300873,0.02310451865196228
GZMK-hi CD8 T cells,imu,hypoxia_mean,0.10457810014486313,0.10177220404148102,-0.0028058961033821106,0.11731631308794022,0.012738212943077087
GZMK-hi CD8 T cells,imu,inflammation_mean,0.05183228477835655,0.05748191103339195,0.0056496262550354,0.06278224289417267,0.010949958115816116
GZMK-hi CD8 T cells,imu,oxidative_phosphorylation_mean,0.14742690324783325,0.17075766623020172,0.02333076298236847,0.1868407428264618,0.03941383957862854
GZMK-hi CD8 T cells,imu,retinoid_vitamin_a_mean,0.003479229984804988,0.003159653628244996,-0.00031957635655999184,0.003455913392826915,-2.331659197807312e-05
GZMK-hi CD8 T cells,imu,epithelial_bile_urea_transport_mean,0.010141268372535706,0.005883702542632818,-0.004257565829902887,0.0026536460500210524,-0.007487622322514653
GZMK-hi CD8 T cells,imu,fibrotic_amino_acid_transport_mean,0.05392700806260109,0.05901708826422691,0.005090080201625824,0.052904073148965836,-0.001022934913635254
Goblet cells,epi,bile_acid_transport_mean,0.06738970428705215,0.05694544315338135,-0.010444261133670807,0.010903296992182732,-0.05648640729486942
Goblet cells,epi,ecm_remodeling_mean,0.010937853716313839,0.015675093978643417,0.004737240262329578,0.039142344146966934,0.028204490430653095
Goblet cells,epi,epithelial_repair_mean,1.0133593082427979,1.11497962474823,0.10162031650543213,1.3781007528305054,0.3647414445877075
Goblet cells,epi,fatty_acid_metabolism_mean,0.1589973121881485,0.1817178875207901,0.0227205753326416,0.15148434042930603,-0.007512971758842468
Goblet cells,epi,glycolysis_mean,0.1131383553147316,0.15740196406841278,0.04426360875368118,0.24672579765319824,0.13358744233846664
Goblet cells,epi,hypoxia_mean,0.07923140376806259,0.0966993048787117,0.01746790111064911,0.11554461717605591,0.03631321340799332
Goblet cells,epi,inflammation_mean,0.017162960022687912,0.02084987983107567,0.0036869198083877563,0.03528307005763054,0.018120110034942627
Goblet cells,epi,oxidative_phosphorylation_mean,0.1966523826122284,0.24752555787563324,0.050873175263404846,0.35816311836242676,0.16151073575019836
Goblet cells,epi,retinoid_vitamin_a_mean,0.022197267040610313,0.024836162105202675,0.0026388950645923615,0.03129707649350166,0.00909980945289135
Goblet cells,epi,epithelial_bile_urea_transport_mean,0.05855553224682808,0.05525030940771103,-0.00330522283911705,0.004646577872335911,-0.05390895437449217
Goblet cells,epi,fibrotic_amino_acid_transport_mean,0.05621496960520744,0.045232709497213364,-0.01098226010799408,0.04690248519182205,-0.009312484413385391
Goblet cells,imu,bile_acid_transport_mean,0.05961121991276741,0.027987070381641388,-0.03162414953112602,0.011366545222699642,-0.04824467469006777
Goblet cells,imu,ecm_remodeling_mean,0.013910732232034206,0.018589530140161514,0.004678797908127308,0.009248828515410423,-0.004661903716623783
Goblet cells,imu,epithelial_repair_mean,1.0958044528961182,1.0924896001815796,-0.0033148527145385742,0.9343942999839783,-0.1614101529121399
Goblet cells,imu,fatty_acid_metabolism_mean,0.1556258350610733,0.12606075406074524,-0.029565081000328064,0.11759788542985916,-0.03802794963121414
Goblet cells,imu,glycolysis_mean,0.1528494507074356,0.15164177119731903,-0.0012076795101165771,0.2195996344089508,0.0667501837015152
Goblet cells,imu,hypoxia_mean,0.10484536737203598,0.10086555033922195,-0.003979817032814026,0.14469973742961884,0.039854370057582855
Goblet cells,imu,inflammation_mean,0.04385649785399437,0.03407797962427139,-0.009778518229722977,0.06817039847373962,0.024313900619745255
Goblet cells,imu,oxidative_phosphorylation_mean,0.24790285527706146,0.225923553109169,-0.021979302167892456,0.3625114858150482,0.11460863053798676
Goblet cells,imu,retinoid_vitamin_a_mean,0.02534135989844799,0.024799644947052002,-0.0005417149513959885,0.023020882159471512,-0.0023204777389764786
Goblet cells,imu,epithelial_bile_urea_transport_mean,0.0484994612634182,0.044130999594926834,-0.0043684616684913635,0.024878675118088722,-0.023620786145329475
Goblet cells,imu,fibrotic_amino_acid_transport_mean,0.07724783569574356,0.07797573506832123,0.0007278993725776672,0.11993063241243362,0.042682796716690063
Goblet cells-DEF-hi,imu,bile_acid_transport_mean,0.4491610527038574,0.0,-0.4491610527038574,,
Goblet cells-DEF-hi,imu,ecm_remodeling_mean,0.08767123520374298,0.27145102620124817,0.1837797909975052,,
Goblet cells-DEF-hi,imu,epithelial_repair_mean,1.1105247735977173,1.151806354522705,0.04128158092498779,,
Goblet cells-DEF-hi,imu,fatty_acid_metabolism_mean,0.3978777229785919,0.12285803258419037,-0.27501969039440155,,
Goblet cells-DEF-hi,imu,glycolysis_mean,0.35168367624282837,0.13614100217819214,-0.21554267406463623,,
Goblet cells-DEF-hi,imu,hypoxia_mean,0.20754140615463257,0.13514383137226105,-0.07239757478237152,,
Goblet cells-DEF-hi,imu,inflammation_mean,0.0906200185418129,0.0,-0.0906200185418129,,
Goblet cells-DEF-hi,imu,oxidative_phosphorylation_mean,0.5039297342300415,0.10395679622888565,-0.39997293800115585,,
Goblet cells-DEF-hi,imu,retinoid_vitamin_a_mean,0.023910336196422577,0.0,-0.023910336196422577,,
Goblet cells-DEF-hi,imu,epithelial_bile_urea_transport_mean,0.1661810278892517,0.0,-0.1661810278892517,,
