annotation2v2,status,fraction,gene,n_cells,mean_expression,fraction_expressing
Telocyte,F,imu,ABCC2,542,0.0024768663570284843,0.005535055350553505
Telocyte,F,imu,ABCC3,542,0.009792003780603409,0.025830258302583026
Telocyte,F,imu,ABCC4,542,0.22005511820316315,0.3726937269372694
Telocyte,F,imu,SLC10A1,542,0.0,0.0
Telocyte,F,imu,SLC10A2,542,0.0,0.0
Telocyte,F,imu,SLC13A5,542,0.0,0.0
Telocyte,F,imu,SLC14A1,542,0.0011358488118276,0.0018450184501845018
Telocyte,F,imu,SLC14A2,542,0.001218318473547697,0.0018450184501845018
Telocyte,F,imu,SLC15A3,542,0.036969661712646484,0.08671586715867159
Telocyte,F,imu,SLC15A4,542,0.038294438272714615,0.0940959409594096
Telocyte,F,imu,SLC16A10,542,0.0023359465412795544,0.007380073800738007
Telocyte,F,imu,SLC1A4,542,0.01106432918459177,0.02952029520295203
Telocyte,F,imu,SLC1A5,542,0.11113046109676361,0.23431734317343172
Telocyte,F,imu,SLC22A7,542,0.0,0.0
Telocyte,F,imu,SLC36A2,542,0.0,0.0
Telocyte,F,imu,SLC38A1,542,0.009861590340733528,0.01845018450184502
Telocyte,F,imu,SLC38A2,542,0.38569676876068115,0.514760147601476
Telocyte,F,imu,SLC38A3,542,0.002418740186840296,0.0036900369003690036
Telocyte,F,imu,SLC38A4,542,0.0,0.0
Telocyte,F,imu,SLC38A6,542,0.013422357849776745,0.02952029520295203
Telocyte,F,imu,SLC3A2,542,0.07966083288192749,0.1752767527675277
Telocyte,F,imu,SLC43A1,542,0.007303957361727953,0.01845018450184502
Telocyte,F,imu,SLC43A2,542,0.006779028102755547,0.014760147601476014
Telocyte,F,imu,SLC51A,542,0.0,0.0
Telocyte,F,imu,SLC51B,542,0.004545805510133505,0.012915129151291513
Telocyte,F,imu,SLC5A1,542,0.0004163841949775815,0.0018450184501845018
Telocyte,F,imu,SLC5A5,542,0.0,0.0
Telocyte,F,imu,SLC6A15,542,0.0,0.0
Telocyte,F,imu,SLC6A16,542,0.0019768266938626766,0.005535055350553505
Telocyte,F,imu,SLC7A10,542,0.0,0.0
Telocyte,F,imu,SLC7A11,542,0.0009879536228254437,0.0036900369003690036
Telocyte,F,imu,SLC7A5,542,0.00732156028971076,0.014760147601476014
Telocyte,F,imu,SLC7A8,542,0.0011991499923169613,0.0036900369003690036
Telocyte,F,imu,SLCO1A2,542,0.0,0.0
Telocyte,F,imu,SLCO1B1,542,0.0,0.0
Telocyte,F,imu,SLCO1B3,542,0.0,0.0
Telocyte,F,imu,SLCO2B1,542,0.01855471543967724,0.03505535055350553
Telocyte,F,imu,SLCO4A1,542,0.0006978425080887973,0.0018450184501845018
Telocyte,H,epi,ABCB1,22,0.0,0.0
Telocyte,H,epi,ABCB11,22,0.0,0.0
Telocyte,H,epi,ABCC1,22,0.0791456326842308,0.09090909090909091
Telocyte,H,epi,ABCC2,22,0.0,0.0
Telocyte,H,epi,ABCC3,22,0.02304498478770256,0.045454545454545456
Telocyte,H,epi,ABCC4,22,0.11239957809448242,0.22727272727272727
Telocyte,H,epi,SLC10A1,22,0.0,0.0
Telocyte,H,epi,SLC10A2,22,0.0,0.0
Telocyte,H,epi,SLC13A5,22,0.0,0.0
Telocyte,H,epi,SLC14A1,22,0.0,0.0
Telocyte,H,epi,SLC14A2,22,0.0,0.0
Telocyte,H,epi,SLC15A3,22,0.014370400458574295,0.045454545454545456
Telocyte,H,epi,SLC15A4,22,0.10496263206005096,0.13636363636363635
Telocyte,H,epi,SLC16A10,22,0.0,0.0
Telocyte,H,epi,SLC1A4,22,0.03159761801362038,0.09090909090909091
Telocyte,H,epi,SLC1A5,22,0.16077502071857452,0.3181818181818182
Telocyte,H,epi,SLC22A7,22,0.0,0.0
Telocyte,H,epi,SLC36A2,22,0.0,0.0
Telocyte,H,epi,SLC38A1,22,0.034055981785058975,0.09090909090909091
Telocyte,H,epi,SLC38A2,22,0.3123891353607178,0.5
Telocyte,H,epi,SLC38A3,22,0.0,0.0
Telocyte,H,epi,SLC38A4,22,0.0,0.0
Telocyte,H,epi,SLC38A6,22,0.0,0.0
Telocyte,H,epi,SLC3A2,22,0.09276395291090012,0.2727272727272727
Telocyte,H,epi,SLC43A1,22,0.022629814222455025,0.045454545454545456
Telocyte,H,epi,SLC43A2,22,0.0,0.0
Telocyte,H,epi,SLC51A,22,0.0,0.0
Telocyte,H,epi,SLC51B,22,0.0,0.0
Telocyte,H,epi,SLC5A1,22,0.01818942278623581,0.045454545454545456
Telocyte,H,epi,SLC5A5,22,0.0,0.0
Telocyte,H,epi,SLC6A15,22,0.0,0.0
Telocyte,H,epi,SLC6A16,22,0.0,0.0
Telocyte,H,epi,SLC7A10,22,0.0,0.0
Telocyte,H,epi,SLC7A11,22,0.0,0.0
Telocyte,H,epi,SLC7A5,22,0.0,0.0
Telocyte,H,epi,SLC7A8,22,0.018674014136195183,0.045454545454545456
Telocyte,H,epi,SLCO1A2,22,0.0,0.0
Telocyte,H,epi,SLCO1B1,22,0.0,0.0
Telocyte,H,epi,SLCO1B3,22,0.0,0.0
Telocyte,H,epi,SLCO2B1,22,0.015974916517734528,0.045454545454545456
Telocyte,H,epi,SLCO4A1,22,0.0,0.0
Telocyte,H,imu,ABCB1,71,0.0,0.0
Telocyte,H,imu,ABCB11,71,0.0,0.0
Telocyte,H,imu,ABCC1,71,0.006389985326677561,0.014084507042253521
Telocyte,H,imu,ABCC2,71,0.007237330079078674,0.014084507042253521
Telocyte,H,imu,ABCC3,71,0.007237330079078674,0.014084507042253521
Telocyte,H,imu,ABCC4,71,0.23951785266399384,0.23943661971830985
Telocyte,H,imu,SLC10A1,71,0.0,0.0
Telocyte,H,imu,SLC10A2,71,0.0,0.0
Telocyte,H,imu,SLC13A5,71,0.0,0.0
Telocyte,H,imu,SLC14A1,71,0.0,0.0
Telocyte,H,imu,SLC14A2,71,0.0,0.0
Telocyte,H,imu,SLC15A3,71,0.04284822568297386,0.04225352112676056
Telocyte,H,imu,SLC15A4,71,0.011893178336322308,0.014084507042253521
Telocyte,H,imu,SLC16A10,71,0.0,0.0
Telocyte,H,imu,SLC1A4,71,0.0,0.0
Telocyte,H,imu,SLC1A5,71,0.03959623724222183,0.08450704225352113
Telocyte,H,imu,SLC22A7,71,0.0,0.0
Telocyte,H,imu,SLC36A2,71,0.0,0.0
Telocyte,H,imu,SLC38A1,71,0.01633431762456894,0.028169014084507043
Telocyte,H,imu,SLC38A2,71,0.4977097809314728,0.4788732394366197
Telocyte,H,imu,SLC38A3,71,0.0,0.0
Telocyte,H,imu,SLC38A4,71,0.0,0.0
Telocyte,H,imu,SLC38A6,71,0.0,0.0
Telocyte,H,imu,SLC3A2,71,0.1513618379831314,0.18309859154929578
Telocyte,H,imu,SLC43A1,71,0.0,0.0
Telocyte,H,imu,SLC43A2,71,0.0,0.0
Telocyte,H,imu,SLC51A,71,0.0,0.0
Telocyte,H,imu,SLC51B,71,0.0,0.0
Telocyte,H,imu,SLC5A1,71,0.0,0.0
Telocyte,H,imu,SLC5A5,71,0.0,0.0
Telocyte,H,imu,SLC6A15,71,0.0,0.0
Telocyte,H,imu,SLC6A16,71,0.015074510127305984,0.014084507042253521
Telocyte,H,imu,SLC7A10,71,0.0,0.0
Telocyte,H,imu,SLC7A11,71,0.0,0.0
Telocyte,H,imu,SLC7A5,71,0.0,0.0
Telocyte,H,imu,SLC7A8,71,0.01979694329202175,0.014084507042253521
Telocyte,H,imu,SLCO1A2,71,0.0,0.0
Telocyte,H,imu,SLCO1B1,71,0.0,0.0
Telocyte,H,imu,SLCO1B3,71,0.0,0.0
Telocyte,H,imu,SLCO2B1,71,0.0,0.0
Telocyte,H,imu,SLCO4A1,71,0.0,0.0
Telocyte,I,imu,ABCB1,47,0.01572358049452305,0.0425531914893617
Telocyte,I,imu,ABCB11,47,0.0,0.0
Telocyte,I,imu,ABCC1,47,0.029817763715982437,0.06382978723404255
Telocyte,I,imu,ABCC2,47,0.0,0.0
Telocyte,I,imu,ABCC3,47,0.03394653648138046,0.0425531914893617
Telocyte,I,imu,ABCC4,47,0.19968990981578827,0.3404255319148936
Telocyte,I,imu,SLC10A1,47,0.0,0.0
Telocyte,I,imu,SLC10A2,47,0.0,0.0
Telocyte,I,imu,SLC13A5,47,0.0,0.0
Telocyte,I,imu,SLC14A1,47,0.0,0.0
Telocyte,I,imu,SLC14A2,47,0.0,0.0
Telocyte,I,imu,SLC15A3,47,0.0830850824713707,0.23404255319148937
Telocyte,I,imu,SLC15A4,47,0.020555147901177406,0.06382978723404255
Telocyte,I,imu,SLC16A10,47,0.0,0.0
Telocyte,I,imu,SLC1A4,47,0.001962162321433425,0.02127659574468085
Telocyte,I,imu,SLC1A5,47,0.09479382634162903,0.2127659574468085
Telocyte,I,imu,SLC22A7,47,0.0,0.0
Telocyte,I,imu,SLC36A2,47,0.0,0.0
Telocyte,I,imu,SLC38A1,47,0.0,0.0
Telocyte,I,imu,SLC38A2,47,0.35562941431999207,0.5319148936170213
Telocyte,I,imu,SLC38A3,47,0.0,0.0
Telocyte,I,imu,SLC38A4,47,0.0,0.0
Telocyte,I,imu,SLC38A6,47,0.0,0.0
Telocyte,I,imu,SLC3A2,47,0.09187843650579453,0.2127659574468085
Telocyte,I,imu,SLC43A1,47,0.004382170736789703,0.0425531914893617
Telocyte,I,imu,SLC43A2,47,0.02058127149939537,0.0425531914893617
Telocyte,I,imu,SLC51A,47,0.0,0.0
Telocyte,I,imu,SLC51B,47,0.0,0.0
Telocyte,I,imu,SLC5A1,47,0.0,0.0
Telocyte,I,imu,SLC5A5,47,0.0,0.0
Telocyte,I,imu,SLC6A15,47,0.0,0.0
Telocyte,I,imu,SLC6A16,47,0.0,0.0
Telocyte,I,imu,SLC7A10,47,0.0,0.0
Telocyte,I,imu,SLC7A11,47,0.0,0.0
Telocyte,I,imu,SLC7A5,47,0.009944581426680088,0.02127659574468085
Telocyte,I,imu,SLC7A8,47,0.0,0.0
Telocyte,I,imu,SLCO1A2,47,0.0,0.0
Telocyte,I,imu,SLCO1B1,47,0.0,0.0
Telocyte,I,imu,SLCO1B3,47,0.0,0.0
Telocyte,I,imu,SLCO2B1,47,0.011217865161597729,0.02127659574468085
Telocyte,I,imu,SLCO4A1,47,0.0,0.0
Telocyte,N,imu,ABCB1,457,0.017187735065817833,0.037199124726477024
Telocyte,N,imu,ABCB11,457,0.0015057401033118367,0.002188183807439825
Telocyte,N,imu,ABCC1,457,0.02031143754720688,0.03938730853391685
Telocyte,N,imu,ABCC2,457,0.0,0.0
Telocyte,N,imu,ABCC3,457,0.011347970925271511,0.019693654266958426
Telocyte,N,imu,ABCC4,457,0.15942899882793427,0.2538293216630197
Telocyte,N,imu,SLC10A1,457,0.0,0.0
Telocyte,N,imu,SLC10A2,457,0.0,0.0
Telocyte,N,imu,SLC13A5,457,0.0,0.0
Telocyte,N,imu,SLC14A1,457,0.0034312272910028696,0.010940919037199124
Telocyte,N,imu,SLC14A2,457,0.0013354017864912748,0.002188183807439825
Telocyte,N,imu,SLC15A3,457,0.03779866546392441,0.0787746170678337
Telocyte,N,imu,SLC15A4,457,0.01900416985154152,0.04157549234135667
Telocyte,N,imu,SLC16A10,457,0.0016740961000323296,0.002188183807439825
Telocyte,N,imu,SLC1A4,457,0.004675302188843489,0.01312910284463895
Telocyte,N,imu,SLC1A5,457,0.06994028389453888,0.13785557986870897
Telocyte,N,imu,SLC22A7,457,0.0,0.0
Telocyte,N,imu,SLC36A2,457,0.0,0.0
Telocyte,N,imu,SLC38A1,457,0.019952794536948204,0.028446389496717725
Telocyte,N,imu,SLC38A2,457,0.3324199616909027,0.4573304157549234
Telocyte,N,imu,SLC38A3,457,0.001047538360580802,0.002188183807439825
Telocyte,N,imu,SLC38A4,457,0.0,0.0
Telocyte,N,imu,SLC38A6,457,0.01363591942936182,0.028446389496717725
Telocyte,N,imu,SLC3A2,457,0.062105659395456314,0.12035010940919037
Telocyte,N,imu,SLC43A1,457,0.013685665093362331,0.030634573304157548
Telocyte,N,imu,SLC43A2,457,0.009942365810275078,0.019693654266958426
Telocyte,N,imu,SLC51A,457,0.0,0.0
Telocyte,N,imu,SLC51B,457,0.0036590425297617912,0.010940919037199124
Telocyte,N,imu,SLC5A1,457,0.0019714341033250093,0.00437636761487965
Telocyte,N,imu,SLC5A5,457,0.0,0.0
Telocyte,N,imu,SLC6A15,457,0.0019243480637669563,0.00437636761487965
Telocyte,N,imu,SLC6A16,457,0.000896389945410192,0.002188183807439825
Telocyte,N,imu,SLC7A10,457,0.0,0.0
Telocyte,N,imu,SLC7A11,457,0.0,0.0
Telocyte,N,imu,SLC7A5,457,0.0069273896515369415,0.010940919037199124
Telocyte,N,imu,SLC7A8,457,0.0015721333911642432,0.002188183807439825
Telocyte,N,imu,SLCO1A2,457,0.0,0.0
Telocyte,N,imu,SLCO1B1,457,0.0,0.0
Telocyte,N,imu,SLCO1B3,457,0.0002583899477031082,0.002188183807439825
Telocyte,N,imu,SLCO2B1,457,0.009344476275146008,0.015317286652078774
Telocyte,N,imu,SLCO4A1,457,0.0005238319863565266,0.002188183807439825
Tissue fibroblast,F,epi,ABCB1,3,0.0,0.0
Tissue fibroblast,F,epi,ABCB11,3,0.0,0.0
Tissue fibroblast,F,epi,ABCC1,3,0.0,0.0
Tissue fibroblast,F,epi,ABCC2,3,0.0,0.0
Tissue fibroblast,F,epi,ABCC3,3,0.0,0.0
Tissue fibroblast,F,epi,ABCC4,3,0.0,0.0
Tissue fibroblast,F,epi,SLC10A1,3,0.0,0.0
Tissue fibroblast,F,epi,SLC10A2,3,0.0,0.0
Tissue fibroblast,F,epi,SLC13A5,3,0.0,0.0
Tissue fibroblast,F,epi,SLC14A1,3,0.0,0.0
Tissue fibroblast,F,epi,SLC14A2,3,0.0,0.0
Tissue fibroblast,F,epi,SLC15A3,3,0.0,0.0
Tissue fibroblast,F,epi,SLC15A4,3,0.0,0.0
Tissue fibroblast,F,epi,SLC16A10,3,0.0,0.0
Tissue fibroblast,F,epi,SLC1A4,3,0.0,0.0
Tissue fibroblast,F,epi,SLC1A5,3,0.0,0.0
Tissue fibroblast,F,epi,SLC22A7,3,0.0,0.0
Tissue fibroblast,F,epi,SLC36A2,3,0.0,0.0
Tissue fibroblast,F,epi,SLC38A1,3,0.0960036888718605,0.6666666666666666
Tissue fibroblast,F,epi,SLC38A2,3,0.0960036888718605,0.6666666666666666
Tissue fibroblast,F,epi,SLC38A3,3,0.0,0.0
Tissue fibroblast,F,epi,SLC38A4,3,0.0,0.0
Tissue fibroblast,F,epi,SLC38A6,3,0.0960036888718605,0.6666666666666666
Tissue fibroblast,F,epi,SLC3A2,3,0.062342286109924316,0.3333333333333333
Tissue fibroblast,F,epi,SLC43A1,3,0.0,0.0
Tissue fibroblast,F,epi,SLC43A2,3,0.0,0.0
Tissue fibroblast,F,epi,SLC51A,3,0.0,0.0
Tissue fibroblast,F,epi,SLC51B,3,0.0,0.0
Tissue fibroblast,F,epi,SLC5A1,3,0.0,0.0
Tissue fibroblast,F,epi,SLC5A5,3,0.0,0.0
Tissue fibroblast,F,epi,SLC6A15,3,0.0,0.0
Tissue fibroblast,F,epi,SLC6A16,3,0.0,0.0
Tissue fibroblast,F,epi,SLC7A10,3,0.0,0.0
Tissue fibroblast,F,epi,SLC7A11,3,0.0,0.0
Tissue fibroblast,F,epi,SLC7A5,3,0.0,0.0
Tissue fibroblast,F,epi,SLC7A8,3,0.0960036888718605,0.6666666666666666
Tissue fibroblast,F,epi,SLCO1A2,3,0.0,0.0
Tissue fibroblast,F,epi,SLCO1B1,3,0.0,0.0
Tissue fibroblast,F,epi,SLCO1B3,3,0.0,0.0
Tissue fibroblast,F,epi,SLCO2B1,3,0.0,0.0
Tissue fibroblast,F,epi,SLCO4A1,3,0.0,0.0
Tissue fibroblast,F,imu,ABCB1,571,0.0064810714684426785,0.010507880910683012
Tissue fibroblast,F,imu,ABCB11,571,0.001761296414770186,0.0035026269702276708
Tissue fibroblast,F,imu,ABCC1,571,0.012921886518597603,0.024518388791593695
Tissue fibroblast,F,imu,ABCC2,571,0.0017015178455039859,0.005253940455341506
Tissue fibroblast,F,imu,ABCC3,571,0.008847992867231369,0.017513134851138354
Tissue fibroblast,F,imu,ABCC4,571,0.010342873632907867,0.01576182136602452
Tissue fibroblast,F,imu,SLC10A1,571,0.0,0.0
Tissue fibroblast,F,imu,SLC10A2,571,0.0,0.0
Tissue fibroblast,F,imu,SLC13A5,571,0.0,0.0
Tissue fibroblast,F,imu,SLC14A1,571,0.0,0.0
Tissue fibroblast,F,imu,SLC14A2,571,0.0,0.0
Tissue fibroblast,F,imu,SLC15A3,571,0.03137468174099922,0.05779334500875657
Tissue fibroblast,F,imu,SLC15A4,571,0.022117292508482933,0.03677758318739054
Tissue fibroblast,F,imu,SLC16A10,571,0.0010864094365388155,0.0035026269702276708
Tissue fibroblast,F,imu,SLC1A4,571,0.002557361265644431,0.005253940455341506
Tissue fibroblast,F,imu,SLC1A5,571,0.06120336428284645,0.09982486865148861
Tissue fibroblast,F,imu,SLC22A7,571,0.0,0.0
Tissue fibroblast,F,imu,SLC36A2,571,0.0,0.0
Tissue fibroblast,F,imu,SLC38A1,571,0.03305584192276001,0.04903677758318739
Tissue fibroblast,F,imu,SLC38A2,571,0.2914148271083832,0.3905429071803853
Tissue fibroblast,F,imu,SLC38A3,571,0.0,0.0
Tissue fibroblast,F,imu,SLC38A4,571,0.0,0.0
Tissue fibroblast,F,imu,SLC38A6,571,0.010133828036487103,0.02626970227670753
Tissue fibroblast,F,imu,SLC3A2,571,0.09943022578954697,0.1628721541155867
Tissue fibroblast,F,imu,SLC43A1,571,0.016794400289654732,0.03327495621716287
Tissue fibroblast,F,imu,SLC43A2,571,0.01156193669885397,0.024518388791593695
Tissue fibroblast,F,imu,SLC51A,571,0.00031080417102202773,0.0017513134851138354
Tissue fibroblast,F,imu,SLC51B,571,0.0,0.0
Tissue fibroblast,F,imu,SLC5A1,571,0.0013171781320124865,0.0035026269702276708
Tissue fibroblast,F,imu,SLC5A5,571,0.0,0.0
Tissue fibroblast,F,imu,SLC6A15,571,0.0,0.0
Tissue fibroblast,F,imu,SLC6A16,571,0.0031022969633340836,0.0070052539404553416
Tissue fibroblast,F,imu,SLC7A10,571,0.0,0.0
Tissue fibroblast,F,imu,SLC7A11,571,0.0,0.0
Tissue fibroblast,F,imu,SLC7A5,571,0.0036084356252104044,0.0070052539404553416
Tissue fibroblast,F,imu,SLC7A8,571,0.004028279334306717,0.010507880910683012
Tissue fibroblast,F,imu,SLCO1A2,571,0.0,0.0
Tissue fibroblast,F,imu,SLCO1B1,571,0.0,0.0
Tissue fibroblast,F,imu,SLCO1B3,571,0.0,0.0
Tissue fibroblast,F,imu,SLCO2B1,571,0.037827033549547195,0.05604203152364273
Tissue fibroblast,F,imu,SLCO4A1,571,0.0,0.0
Tissue fibroblast,H,epi,ABCB1,36,0.02476716786623001,0.027777777777777776
Tissue fibroblast,H,epi,ABCB11,36,0.0,0.0
Tissue fibroblast,H,epi,ABCC1,36,0.0,0.0
Tissue fibroblast,H,epi,ABCC2,36,0.0,0.0
Tissue fibroblast,H,epi,ABCC3,36,0.0,0.0
Tissue fibroblast,H,epi,ABCC4,36,0.017831696197390556,0.027777777777777776
Tissue fibroblast,H,epi,SLC10A1,36,0.0,0.0
Tissue fibroblast,H,epi,SLC10A2,36,0.0,0.0
Tissue fibroblast,H,epi,SLC13A5,36,0.0,0.0
Tissue fibroblast,H,epi,SLC14A1,36,0.0,0.0
Tissue fibroblast,H,epi,SLC14A2,36,0.0,0.0
Tissue fibroblast,H,epi,SLC15A3,36,0.0674431100487709,0.1111111111111111
Tissue fibroblast,H,epi,SLC15A4,36,0.01740635186433792,0.027777777777777776
Tissue fibroblast,H,epi,SLC16A10,36,0.0,0.0
Tissue fibroblast,H,epi,SLC1A4,36,0.009583949111402035,0.027777777777777776
Tissue fibroblast,H,epi,SLC1A5,36,0.032569169998168945,0.05555555555555555
Tissue fibroblast,H,epi,SLC22A7,36,0.0,0.0
Tissue fibroblast,H,epi,SLC36A2,36,0.0,0.0
Tissue fibroblast,H,epi,SLC38A1,36,0.0,0.0
Tissue fibroblast,H,epi,SLC38A2,36,0.08651436865329742,0.19444444444444445
Tissue fibroblast,H,epi,SLC38A3,36,0.0,0.0
Tissue fibroblast,H,epi,SLC38A4,36,0.0,0.0
Tissue fibroblast,H,epi,SLC38A6,36,0.010208026506006718,0.027777777777777776
Tissue fibroblast,H,epi,SLC3A2,36,0.030553068965673447,0.05555555555555555
Tissue fibroblast,H,epi,SLC43A1,36,0.0,0.0
Tissue fibroblast,H,epi,SLC43A2,36,0.0,0.0
Tissue fibroblast,H,epi,SLC51A,36,0.03482638671994209,0.027777777777777776
Tissue fibroblast,H,epi,SLC51B,36,0.0,0.0
Tissue fibroblast,H,epi,SLC5A1,36,0.0,0.0
Tissue fibroblast,H,epi,SLC5A5,36,0.0,0.0
Tissue fibroblast,H,epi,SLC6A15,36,0.0,0.0
Tissue fibroblast,H,epi,SLC6A16,36,0.0,0.0
Tissue fibroblast,H,epi,SLC7A10,36,0.0,0.0
Tissue fibroblast,H,epi,SLC7A11,36,0.0,0.0
Tissue fibroblast,H,epi,SLC7A5,36,0.0,0.0
Tissue fibroblast,H,epi,SLC7A8,36,0.0,0.0
Tissue fibroblast,H,epi,SLCO1A2,36,0.0,0.0
Tissue fibroblast,H,epi,SLCO1B1,36,0.0,0.0
Tissue fibroblast,H,epi,SLCO1B3,36,0.0,0.0
Tissue fibroblast,H,epi,SLCO2B1,36,0.0,0.0
Tissue fibroblast,H,epi,SLCO4A1,36,0.0,0.0
Tissue fibroblast,H,imu,ABCB1,401,0.005781493615359068,0.012468827930174564
Tissue fibroblast,H,imu,ABCB11,401,0.0,0.0
Tissue fibroblast,H,imu,ABCC1,401,0.01687668263912201,0.034912718204488775
Tissue fibroblast,H,imu,ABCC2,401,0.013439175672829151,0.022443890274314215
Tissue fibroblast,H,imu,ABCC3,401,0.005613291170448065,0.00997506234413965
Tissue fibroblast,H,imu,ABCC4,401,0.008198370225727558,0.014962593516209476
Tissue fibroblast,H,imu,SLC10A1,401,0.0,0.0
Tissue fibroblast,H,imu,SLC10A2,401,0.0,0.0
Tissue fibroblast,H,imu,SLC13A5,401,0.0,0.0
Tissue fibroblast,H,imu,SLC14A1,401,0.0,0.0
Tissue fibroblast,H,imu,SLC14A2,401,0.0,0.0
Tissue fibroblast,H,imu,SLC15A3,401,0.01735316589474678,0.02743142144638404
Tissue fibroblast,H,imu,SLC15A4,401,0.03674963116645813,0.059850374064837904
Tissue fibroblast,H,imu,SLC16A10,401,0.0018835354130715132,0.0024937655860349127
Tissue fibroblast,H,imu,SLC1A4,401,0.006530458107590675,0.012468827930174564
Tissue fibroblast,H,imu,SLC1A5,401,0.054265979677438736,0.09975062344139651
Tissue fibroblast,H,imu,SLC22A7,401,0.0,0.0
Tissue fibroblast,H,imu,SLC36A2,401,0.0,0.0
Tissue fibroblast,H,imu,SLC38A1,401,0.027001040056347847,0.0399002493765586
Tissue fibroblast,H,imu,SLC38A2,401,0.3558664321899414,0.43640897755610975
Tissue fibroblast,H,imu,SLC38A3,401,0.0,0.0
Tissue fibroblast,H,imu,SLC38A4,401,0.0,0.0
Tissue fibroblast,H,imu,SLC38A6,401,0.019517038017511368,0.034912718204488775
Tissue fibroblast,H,imu,SLC3A2,401,0.05636921525001526,0.09725685785536159
Tissue fibroblast,H,imu,SLC43A1,401,0.02703115902841091,0.03740648379052369
Tissue fibroblast,H,imu,SLC43A2,401,0.003987486474215984,0.007481296758104738
Tissue fibroblast,H,imu,SLC51A,401,0.0,0.0
Tissue fibroblast,H,imu,SLC51B,401,0.0,0.0
Tissue fibroblast,H,imu,SLC5A1,401,0.0038391929119825363,0.004987531172069825
Tissue fibroblast,H,imu,SLC5A5,401,0.0,0.0
Tissue fibroblast,H,imu,SLC6A15,401,0.0,0.0
Tissue fibroblast,H,imu,SLC6A16,401,0.006293359212577343,0.007481296758104738
Tissue fibroblast,H,imu,SLC7A10,401,0.0,0.0
Tissue fibroblast,H,imu,SLC7A11,401,0.0,0.0
Tissue fibroblast,H,imu,SLC7A5,401,0.0016672010533511639,0.0024937655860349127
Tissue fibroblast,H,imu,SLC7A8,401,0.029820581898093224,0.04738154613466334
Tissue fibroblast,H,imu,SLCO1A2,401,0.0,0.0
Tissue fibroblast,H,imu,SLCO1B1,401,0.0,0.0
Tissue fibroblast,H,imu,SLCO1B3,401,0.0,0.0
Tissue fibroblast,H,imu,SLCO2B1,401,0.000849507749080658,0.0024937655860349127
Tissue fibroblast,H,imu,SLCO4A1,401,0.0009037586278282106,0.0024937655860349127
Tissue fibroblast,I,imu,ABCB1,2,0.0,0.0
Tissue fibroblast,I,imu,ABCB11,2,0.0,0.0
Tissue fibroblast,I,imu,ABCC1,2,0.0,0.0
Tissue fibroblast,I,imu,ABCC2,2,0.0,0.0
Tissue fibroblast,I,imu,ABCC3,2,0.0,0.0
Tissue fibroblast,I,imu,ABCC4,2,0.0,0.0
Tissue fibroblast,I,imu,SLC10A1,2,0.0,0.0
Tissue fibroblast,I,imu,SLC10A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLC13A5,2,0.0,0.0
Tissue fibroblast,I,imu,SLC14A1,2,0.0,0.0
Tissue fibroblast,I,imu,SLC14A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLC15A3,2,0.0,0.0
Tissue fibroblast,I,imu,SLC15A4,2,0.0,0.0
Tissue fibroblast,I,imu,SLC16A10,2,0.0,0.0
Tissue fibroblast,I,imu,SLC1A4,2,0.0,0.0
Tissue fibroblast,I,imu,SLC1A5,2,0.0,0.0
Tissue fibroblast,I,imu,SLC22A7,2,0.0,0.0
Tissue fibroblast,I,imu,SLC36A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLC38A1,2,0.0,0.0
Tissue fibroblast,I,imu,SLC38A2,2,0.7593398690223694,0.5
Tissue fibroblast,I,imu,SLC38A3,2,0.0,0.0
Tissue fibroblast,I,imu,SLC38A4,2,0.0,0.0
Tissue fibroblast,I,imu,SLC38A6,2,0.0,0.0
Tissue fibroblast,I,imu,SLC3A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLC43A1,2,0.0,0.0
Tissue fibroblast,I,imu,SLC43A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLC51A,2,0.0,0.0
Tissue fibroblast,I,imu,SLC51B,2,0.0,0.0
Tissue fibroblast,I,imu,SLC5A1,2,0.0,0.0
Tissue fibroblast,I,imu,SLC5A5,2,0.0,0.0
Tissue fibroblast,I,imu,SLC6A15,2,0.0,0.0
Tissue fibroblast,I,imu,SLC6A16,2,0.0,0.0
Tissue fibroblast,I,imu,SLC7A10,2,0.0,0.0
Tissue fibroblast,I,imu,SLC7A11,2,0.0,0.0
Tissue fibroblast,I,imu,SLC7A5,2,0.0,0.0
Tissue fibroblast,I,imu,SLC7A8,2,0.0,0.0
Tissue fibroblast,I,imu,SLCO1A2,2,0.0,0.0
Tissue fibroblast,I,imu,SLCO1B1,2,0.0,0.0
Tissue fibroblast,I,imu,SLCO1B3,2,0.0,0.0
Tissue fibroblast,I,imu,SLCO2B1,2,0.8623595237731934,1.0
Tissue fibroblast,I,imu,SLCO4A1,2,0.0,0.0
Tissue fibroblast,N,epi,ABCB1,13,0.0,0.0
Tissue fibroblast,N,epi,ABCB11,13,0.0,0.0
Tissue fibroblast,N,epi,ABCC1,13,0.02675037644803524,0.07692307692307693
Tissue fibroblast,N,epi,ABCC2,13,0.0,0.0
Tissue fibroblast,N,epi,ABCC3,13,0.0,0.0
Tissue fibroblast,N,epi,ABCC4,13,0.0,0.0
